,ID,clube_mandante,qtd_cartao_amarelo_mandante,qtd_cartao_vermelho_mandante,clube_visitante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_amarelos,total_cartoes_vermelhos,total_cartoes_partida,rodada,mandante_Placar,visitante_Placar,vencedor,campeonato,mandante,faltas_mandante,visitante,faltas_visitante,total_faltas_partida
1051,5679,Flamengo,2,0,Corinthians,4,1,2,5,6,1,7,32,2,2,-,14,Flamengo,13,Corinthians,19,32
1052,5680,Vitoria,2,0,Cruzeiro,3,1,2,4,5,1,6,32,0,1,Cruzeiro,14,Vitoria,20,Cruzeiro,16,36
1053,5681,Palmeiras,3,0,Sport,2,0,3,2,5,0,5,32,2,1,Palmeiras,14,Palmeiras,26,Sport,23,49
1054,5682,Gremio,0,1,Internacional,2,1,1,3,2,2,4,32,0,0,-,14,Gremio,12,Internacional,25,37
1055,5683,Coritiba,0,1,Fluminense,4,0,1,4,4,1,5,32,1,1,-,14,Coritiba,12,Fluminense,17,29
1056,5684,Atletico-MG,2,0,Figueirense,4,2,2,6,6,2,8,32,3,0,Atletico-MG,14,Atletico-MG,16,Figueirense,15,31
1057,5685,Chapecoense,2,0,Santos,3,0,2,3,5,0,5,32,0,1,Santos,14,Chapecoense,13,Santos,16,29
1058,5687,Sport,2,0,Ponte Preta,3,0,2,3,5,0,5,33,1,0,Sport,14,Sport,12,Ponte Preta,23,35
1059,5688,Fluminense,3,0,Vitoria,2,0,3,2,5,0,5,33,2,2,-,14,Fluminense,20,Vitoria,22,42
1060,5689,Atletico-MG,0,0,Flamengo,1,0,0,1,1,0,1,33,2,2,-,14,Atletico-MG,12,Flamengo,14,26
1061,5690,Athletico-PR,1,0,Cruzeiro,1,0,1,1,2,0,2,33,1,0,Athletico-PR,14,Athletico-PR,17,Cruzeiro,13,30
1062,5691,Corinthians,1,0,Chapecoense,2,0,1,2,3,0,3,33,1,1,-,14,Corinthians,11,Chapecoense,18,29
1063,5692,Botafogo-RJ,5,0,Coritiba,3,0,5,3,8,0,8,33,0,0,-,14,Botafogo-RJ,13,Coritiba,20,33
1064,5693,Internacional,3,1,Santa Cruz,2,0,4,2,5,1,6,33,1,1,-,14,Internacional,15,Santa Cruz,11,26
1065,5694,Figueirense,2,0,Gremio,2,0,2,2,4,0,4,33,0,0,-,14,Figueirense,22,Gremio,18,40
1066,5695,Santos,4,0,Palmeiras,3,0,4,3,7,0,7,33,1,0,Santos,14,Santos,20,Palmeiras,22,42
1067,5696,America-MG,0,0,Sao Paulo,1,0,0,1,1,0,1,33,1,0,America-MG,14,America-MG,17,Sao Paulo,8,25
1068,5697,Flamengo,3,0,Botafogo-RJ,3,0,3,3,6,0,6,34,0,0,-,14,Flamengo,14,Botafogo-RJ,26,40
1069,5698,Sao Paulo,3,0,Corinthians,4,0,3,4,7,0,7,34,4,0,Sao Paulo,14,Sao Paulo,21,Corinthians,19,40
1070,5699,Ponte Preta,1,0,Santos,1,0,1,1,2,0,2,34,1,2,Santos,14,Ponte Preta,20,Santos,19,39
1071,5700,Santa Cruz,1,0,America-MG,1,0,1,1,2,0,2,34,1,0,Santa Cruz,14,Santa Cruz,10,America-MG,9,19
1072,5701,Cruzeiro,2,0,Fluminense,1,0,2,1,3,0,3,34,4,2,Cruzeiro,14,Cruzeiro,14,Fluminense,7,21
1073,5703,Vitoria,2,0,Athletico-PR,2,0,2,2,4,0,4,34,3,2,Vitoria,14,Vitoria,13,Athletico-PR,18,31
1074,5704,Coritiba,1,0,Atletico-MG,3,0,1,3,4,0,4,34,2,0,Coritiba,14,Coritiba,12,Atletico-MG,11,23
1075,5705,Chapecoense,1,0,Figueirense,3,1,1,4,4,1,5,34,1,0,Chapecoense,14,Chapecoense,16,Figueirense,20,36
1076,5706,Gremio,4,0,Sport,3,0,4,3,7,0,7,34,0,3,Sport,14,Gremio,11,Sport,10,21
1077,5707,Fluminense,3,0,Athletico-PR,3,0,3,3,6,0,6,35,1,1,-,14,Fluminense,14,Athletico-PR,16,30
1078,5708,Botafogo-RJ,3,0,Chapecoense,1,0,3,1,4,0,4,35,0,2,Chapecoense,14,Botafogo-RJ,15,Chapecoense,18,33
1079,5709,Coritiba,3,0,Santa Cruz,2,0,3,2,5,0,5,35,1,0,Coritiba,14,Coritiba,18,Santa Cruz,13,31
1080,5710,Sport,2,0,Cruzeiro,2,0,2,2,4,0,4,35,0,1,Cruzeiro,14,Sport,10,Cruzeiro,11,21
1081,5711,America-MG,1,0,Flamengo,0,0,1,0,1,0,1,35,0,1,Flamengo,14,America-MG,13,Flamengo,11,24
1082,5712,Figueirense,3,0,Corinthians,2,1,3,3,5,1,6,35,1,1,-,14,Figueirense,26,Corinthians,15,41
1083,5713,Santos,3,0,Vitoria,1,0,3,1,4,0,4,35,3,2,Santos,14,Santos,16,Vitoria,14,30
1084,5714,Sao Paulo,3,0,Gremio,2,0,3,2,5,0,5,35,1,1,-,14,Sao Paulo,15,Gremio,17,32
1085,5715,Internacional,1,0,Ponte Preta,3,0,1,3,4,0,4,35,1,1,-,14,Internacional,15,Ponte Preta,19,34
1086,5716,Atletico-MG,2,0,Palmeiras,4,0,2,4,6,0,6,35,1,1,-,14,Atletico-MG,18,Palmeiras,27,45
1087,5717,Vitoria,4,0,Figueirense,2,0,4,2,6,0,6,36,4,0,Vitoria,14,Vitoria,20,Figueirense,16,36
1088,5718,Cruzeiro,3,1,Santos,3,0,4,3,6,1,7,36,2,2,-,14,Cruzeiro,11,Santos,11,22
1089,5719,Palmeiras,0,0,Botafogo-RJ,4,1,0,5,4,1,5,36,1,0,Palmeiras,14,Palmeiras,13,Botafogo-RJ,22,35
1090,5720,Athletico-PR,0,0,Sport,2,0,0,2,2,0,2,36,2,0,Athletico-PR,14,Athletico-PR,11,Sport,12,23
1091,5721,Gremio,0,0,America-MG,2,0,0,2,2,0,2,36,3,0,Gremio,14,Gremio,8,America-MG,18,26
1092,5722,Ponte Preta,3,0,Fluminense,3,1,3,4,6,1,7,36,1,0,Ponte Preta,14,Ponte Preta,20,Fluminense,18,38
1093,5723,Flamengo,1,0,Coritiba,2,0,1,2,3,0,3,36,2,2,-,14,Flamengo,15,Coritiba,18,33
1094,5724,Chapecoense,1,0,Sao Paulo,1,0,1,1,2,0,2,36,2,0,Chapecoense,14,Chapecoense,20,Sao Paulo,19,39
1095,5725,Santa Cruz,3,1,Atletico-MG,0,1,4,1,3,2,5,36,3,3,-,14,Santa Cruz,16,Atletico-MG,10,26
1096,5726,Corinthians,2,0,Internacional,2,0,2,2,4,0,4,36,1,0,Corinthians,14,Corinthians,22,Internacional,22,44
1097,5727,America-MG,1,1,Sport,3,0,2,3,4,1,5,37,2,2,-,14,America-MG,13,Sport,15,28
1098,5728,Botafogo-RJ,5,0,Ponte Preta,4,1,5,5,9,1,10,37,1,1,-,14,Botafogo-RJ,19,Ponte Preta,17,36
1099,5729,Corinthians,3,0,Athletico-PR,2,0,3,2,5,0,5,37,0,0,-,14,Corinthians,6,Athletico-PR,9,15
1100,5730,Atletico-MG,1,0,Sao Paulo,6,0,1,6,7,0,7,37,1,2,Sao Paulo,14,Atletico-MG,18,Sao Paulo,15,33
1101,5731,Palmeiras,1,0,Chapecoense,2,0,1,2,3,0,3,37,1,0,Palmeiras,14,Palmeiras,25,Chapecoense,24,49
1102,5732,Flamengo,1,0,Santos,0,0,1,0,1,0,1,37,2,0,Flamengo,14,Flamengo,20,Santos,14,34
1103,5733,Internacional,3,0,Cruzeiro,4,0,3,4,7,0,7,37,1,0,Internacional,14,Internacional,13,Cruzeiro,15,28
1104,5734,Figueirense,3,0,Fluminense,3,0,3,3,6,0,6,37,1,0,Figueirense,14,Figueirense,26,Fluminense,28,54
1105,5735,Santa Cruz,3,0,Gremio,4,0,3,4,7,0,7,37,5,1,Santa Cruz,14,Santa Cruz,12,Gremio,16,28
1106,5736,Coritiba,5,0,Vitoria,6,0,5,6,11,0,11,37,0,1,Vitoria,14,Coritiba,23,Vitoria,19,42
1107,5737,Santos,0,0,America-MG,1,0,0,1,1,0,1,38,1,0,Santos,14,Santos,6,America-MG,9,15
1108,5738,Fluminense,1,0,Internacional,1,0,1,1,2,0,2,38,1,1,-,14,Fluminense,19,Internacional,23,42
1109,5739,Gremio,2,0,Botafogo-RJ,4,1,2,5,6,1,7,38,0,1,Botafogo-RJ,14,Gremio,10,Botafogo-RJ,13,23
1110,5740,Sao Paulo,2,1,Santa Cruz,1,0,3,1,3,1,4,38,5,0,Sao Paulo,14,Sao Paulo,13,Santa Cruz,9,22
1111,5741,Cruzeiro,2,0,Corinthians,4,0,2,4,6,0,6,38,3,2,Cruzeiro,14,Cruzeiro,9,Corinthians,22,31
1112,5742,Sport,5,0,Figueirense,2,0,5,2,7,0,7,38,2,0,Sport,14,Sport,22,Figueirense,22,44
1113,5743,Athletico-PR,2,0,Flamengo,6,1,2,7,8,1,9,38,0,0,-,14,Athletico-PR,15,Flamengo,12,27
1114,5744,Vitoria,1,0,Palmeiras,6,0,1,6,7,0,7,38,1,2,Palmeiras,14,Vitoria,15,Palmeiras,16,31
1115,5745,Ponte Preta,0,0,Coritiba,1,0,0,1,1,0,1,38,2,0,Ponte Preta,14,Ponte Preta,14,Coritiba,15,29
1116,5746,Flamengo,2,0,Atletico-MG,3,0,2,3,5,0,5,1,1,1,-,15,Flamengo,7,Atletico-MG,10,17
1117,5747,Corinthians,2,0,Chapecoense,2,0,2,2,4,0,4,1,1,1,-,15,Corinthians,10,Chapecoense,12,22
1118,5748,Fluminense,1,0,Santos,5,0,1,5,6,0,6,1,3,2,Fluminense,15,Fluminense,15,Santos,18,33
1119,5749,Cruzeiro,0,0,Sao Paulo,1,0,0,1,1,0,1,1,1,0,Cruzeiro,15,Cruzeiro,10,Sao Paulo,13,23
1120,5750,Bahia,0,0,Athletico-PR,1,1,0,2,1,1,2,1,6,2,Bahia,15,Bahia,11,Athletico-PR,11,22
1121,5751,Ponte Preta,0,0,Sport,2,0,0,2,2,0,2,1,4,0,Ponte Preta,15,Ponte Preta,13,Sport,17,30
1122,5752,Avai,0,0,Vitoria,2,0,0,2,2,0,2,1,0,0,-,15,Avai,6,Vitoria,15,21
1123,5753,Palmeiras,0,0,Vasco,2,0,0,2,2,0,2,1,4,0,Palmeiras,15,Palmeiras,19,Vasco,16,35
1124,5754,Gremio,2,0,Botafogo-RJ,5,0,2,5,7,0,7,1,2,0,Gremio,15,Gremio,13,Botafogo-RJ,19,32
1125,5755,Coritiba,1,0,Atletico-GO,2,0,1,2,3,0,3,1,4,1,Coritiba,15,Coritiba,17,Atletico-GO,13,30
1126,5756,Santos,6,0,Coritiba,4,0,6,4,10,0,10,2,1,0,Santos,15,Santos,24,Coritiba,17,41
1127,5757,Atletico-GO,2,0,Flamengo,1,0,2,1,3,0,3,2,0,3,Flamengo,15,Atletico-GO,11,Flamengo,13,24
1128,5758,Chapecoense,1,0,Palmeiras,1,0,1,1,2,0,2,2,1,0,Chapecoense,15,Chapecoense,16,Palmeiras,13,29
1129,5759,Vasco,4,0,Bahia,2,1,4,3,6,1,7,2,2,1,Vasco,15,Vasco,13,Bahia,23,36
1130,5760,Athletico-PR,2,0,Gremio,4,1,2,5,6,1,7,2,0,2,Gremio,15,Athletico-PR,11,Gremio,16,27
1131,5761,Vitoria,0,0,Corinthians,1,0,0,1,1,0,1,2,0,1,Corinthians,15,Vitoria,13,Corinthians,6,19
1132,5762,Atletico-MG,0,0,Fluminense,6,0,0,6,6,0,6,2,1,2,Fluminense,15,Atletico-MG,18,Fluminense,23,41
1133,5763,Botafogo-RJ,1,0,Ponte Preta,0,0,1,0,1,0,1,2,2,0,Botafogo-RJ,15,Botafogo-RJ,15,Ponte Preta,12,27
1134,5764,Sport,3,0,Cruzeiro,3,0,3,3,6,0,6,2,1,1,-,15,Sport,20,Cruzeiro,14,34
1135,5765,Sao Paulo,1,0,Avai,2,0,1,2,3,0,3,2,2,0,Sao Paulo,15,Sao Paulo,16,Avai,10,26
1136,5766,Vasco,2,0,Fluminense,3,0,2,3,5,0,5,3,3,2,Vasco,15,Vasco,11,Fluminense,11,22
1137,5767,Sao Paulo,3,0,Palmeiras,1,0,3,1,4,0,4,3,2,0,Sao Paulo,15,Sao Paulo,13,Palmeiras,16,29
1138,5768,Vitoria,3,0,Coritiba,3,0,3,3,6,0,6,3,0,1,Coritiba,15,Vitoria,19,Coritiba,16,35
1139,5769,Atletico-MG,2,0,Ponte Preta,2,0,2,2,4,0,4,3,2,2,-,15,Atletico-MG,16,Ponte Preta,14,30
1140,5770,Athletico-PR,1,0,Flamengo,0,0,1,0,1,0,1,3,1,1,-,15,Athletico-PR,10,Flamengo,12,22
1141,5771,Santos,2,0,Cruzeiro,3,0,2,3,5,0,5,3,0,1,Cruzeiro,15,Santos,8,Cruzeiro,14,22
1142,5772,Atletico-GO,2,0,Corinthians,0,0,2,0,2,0,2,3,0,1,Corinthians,15,Atletico-GO,23,Corinthians,11,34
1143,5773,Sport,4,1,Gremio,1,0,5,1,5,1,6,3,4,3,Sport,15,Sport,21,Gremio,13,34
1144,5774,Botafogo-RJ,1,0,Bahia,1,0,1,1,2,0,2,3,1,0,Botafogo-RJ,15,Botafogo-RJ,20,Bahia,18,38
1145,5775,Chapecoense,2,1,Avai,1,1,3,2,3,2,5,3,2,0,Chapecoense,15,Chapecoense,16,Avai,11,27
1146,5776,Coritiba,3,0,Athletico-PR,2,0,3,2,5,0,5,4,1,0,Coritiba,15,Coritiba,15,Athletico-PR,11,26
1147,5777,Fluminense,0,0,Vitoria,5,0,0,5,5,0,5,4,2,1,Fluminense,15,Fluminense,18,Vitoria,22,40
1148,5778,Corinthians,0,0,Santos,1,1,0,2,1,1,2,4,2,0,Corinthians,15,Corinthians,11,Santos,9,20
1149,5779,Flamengo,2,0,Botafogo-RJ,2,0,2,2,4,0,4,4,0,0,-,15,Flamengo,19,Botafogo-RJ,19,38
1150,5780,Avai,4,0,Sport,4,0,4,4,8,0,8,4,1,0,Avai,15,Avai,26,Sport,25,51
1151,5781,Palmeiras,2,0,Atletico-MG,4,0,2,4,6,0,6,4,0,0,-,15,Palmeiras,20,Atletico-MG,12,32
1152,5782,Ponte Preta,2,0,Sao Paulo,5,0,2,5,7,0,7,4,1,0,Ponte Preta,15,Ponte Preta,13,Sao Paulo,12,25
1153,5783,Gremio,2,0,Vasco,3,0,2,3,5,0,5,4,2,0,Gremio,15,Gremio,15,Vasco,13,28
1154,5784,Cruzeiro,1,0,Chapecoense,3,0,1,3,4,0,4,4,0,2,Chapecoense,15,Cruzeiro,8,Chapecoense,16,24
1155,5785,Bahia,0,0,Atletico-GO,2,0,0,2,2,0,2,4,3,0,Bahia,15,Bahia,21,Atletico-GO,27,48
1156,5786,Fluminense,3,0,Athletico-PR,3,0,3,3,6,0,6,5,1,1,-,15,Fluminense,19,Athletico-PR,16,35
1157,5787,Atletico-MG,3,0,Avai,1,0,3,1,4,0,4,5,1,0,Atletico-MG,15,Atletico-MG,20,Avai,10,30
1158,5788,Coritiba,4,0,Palmeiras,3,0,4,3,7,0,7,5,1,0,Coritiba,15,Coritiba,14,Palmeiras,17,31
1159,5789,Santos,4,0,Botafogo-RJ,2,0,4,2,6,0,6,5,1,0,Santos,15,Santos,13,Botafogo-RJ,9,22
1160,5790,Vasco,0,0,Corinthians,3,0,0,3,3,0,3,5,2,5,Corinthians,15,Vasco,10,Corinthians,14,24
1161,5791,Sport,2,0,Flamengo,2,0,2,2,4,0,4,5,2,0,Sport,15,Sport,17,Flamengo,16,33
1162,5792,Atletico-GO,1,0,Ponte Preta,2,1,1,3,3,1,4,5,3,0,Atletico-GO,15,Atletico-GO,20,Ponte Preta,9,29
1163,5793,Sao Paulo,1,0,Vitoria,1,0,1,1,2,0,2,5,2,0,Sao Paulo,15,Sao Paulo,14,Vitoria,18,32
1164,5794,Chapecoense,4,0,Gremio,3,0,4,3,7,0,7,5,3,6,Gremio,15,Chapecoense,22,Gremio,9,31
1165,5795,Bahia,4,0,Cruzeiro,2,1,4,3,6,1,7,5,1,0,Bahia,15,Bahia,18,Cruzeiro,12,30
1166,5796,Palmeiras,4,0,Fluminense,2,0,4,2,6,0,6,6,3,1,Palmeiras,15,Palmeiras,24,Fluminense,19,43
1167,5797,Vasco,0,0,Sport,1,0,0,1,1,0,1,6,2,1,Vasco,15,Vasco,15,Sport,19,34
1168,5798,Botafogo-RJ,4,0,Coritiba,3,0,4,3,7,0,7,6,2,2,-,15,Botafogo-RJ,14,Coritiba,28,42
1169,5799,Ponte Preta,2,0,Chapecoense,4,0,2,4,6,0,6,6,3,2,Ponte Preta,15,Ponte Preta,8,Chapecoense,22,30
1170,5800,Avai,2,1,Flamengo,1,0,3,1,3,1,4,6,1,1,-,15,Avai,17,Flamengo,18,35
1171,5801,Vitoria,3,0,Atletico-MG,2,0,3,2,5,0,5,6,2,0,Vitoria,15,Vitoria,20,Atletico-MG,7,27
1172,5802,Corinthians,1,0,Sao Paulo,1,0,1,1,2,0,2,6,3,2,Corinthians,15,Corinthians,11,Sao Paulo,15,26
1173,5803,Cruzeiro,3,0,Atletico-GO,4,0,3,4,7,0,7,6,2,0,Cruzeiro,15,Cruzeiro,11,Atletico-GO,21,32
1174,5804,Athletico-PR,1,0,Santos,1,1,1,2,2,1,3,6,0,2,Santos,15,Athletico-PR,15,Santos,12,27
1175,5805,Gremio,0,0,Bahia,1,0,0,1,1,0,1,6,1,0,Gremio,15,Gremio,15,Bahia,16,31
1176,5806,Atletico-MG,2,0,Athletico-PR,5,1,2,6,7,1,8,7,0,1,Athletico-PR,15,Atletico-MG,11,Athletico-PR,10,21
1177,5807,Atletico-GO,3,0,Avai,6,0,3,6,9,0,9,7,3,1,Atletico-GO,15,Atletico-GO,21,Avai,24,45
1178,5808,Vitoria,1,1,Botafogo-RJ,1,0,2,1,2,1,3,7,2,2,-,15,Vitoria,12,Botafogo-RJ,10,22
1179,5809,Sport,1,0,Sao Paulo,1,0,1,1,2,0,2,7,0,0,-,15,Sport,21,Sao Paulo,14,35
1180,5810,Flamengo,2,0,Ponte Preta,2,0,2,2,4,0,4,7,2,0,Flamengo,15,Flamengo,12,Ponte Preta,16,28
1181,5811,Santos,1,0,Palmeiras,3,0,1,3,4,0,4,7,1,0,Santos,15,Santos,16,Palmeiras,14,30
1182,5812,Chapecoense,3,0,Vasco,2,0,3,2,5,0,5,7,2,1,Chapecoense,15,Chapecoense,24,Vasco,15,39
1183,5813,Corinthians,0,0,Cruzeiro,1,0,0,1,1,0,1,7,1,0,Corinthians,15,Corinthians,9,Cruzeiro,16,25
1184,5814,Coritiba,1,1,Bahia,4,1,2,5,5,2,7,7,0,0,-,15,Coritiba,16,Bahia,14,30
1185,5815,Fluminense,4,0,Gremio,3,0,4,3,7,0,7,7,0,2,Gremio,15,Fluminense,12,Gremio,17,29
1186,5816,Atletico-GO,1,0,Athletico-PR,5,0,1,5,6,0,6,8,0,1,Athletico-PR,15,Atletico-GO,16,Athletico-PR,15,31
1187,5817,Vasco,4,0,Avai,1,0,4,1,5,0,5,8,1,0,Vasco,15,Vasco,20,Avai,22,42
1188,5818,Santos,3,0,Ponte Preta,4,0,3,4,7,0,7,8,0,0,-,15,Santos,17,Ponte Preta,13,30
1189,5819,Coritiba,2,0,Corinthians,3,0,2,3,5,0,5,8,0,0,-,15,Coritiba,18,Corinthians,13,31
1190,5820,Bahia,2,0,Palmeiras,5,0,2,5,7,0,7,8,2,4,Palmeiras,15,Bahia,14,Palmeiras,23,37
1191,5821,Fluminense,1,0,Flamengo,6,0,1,6,7,0,7,8,2,2,-,15,Fluminense,16,Flamengo,25,41
1192,5822,Chapecoense,0,0,Botafogo-RJ,2,0,0,2,2,0,2,8,0,2,Botafogo-RJ,15,Chapecoense,11,Botafogo-RJ,13,24
1193,5823,Sao Paulo,2,0,Atletico-MG,2,0,2,2,4,0,4,8,1,2,Atletico-MG,15,Sao Paulo,12,Atletico-MG,24,36
1194,5825,Cruzeiro,5,0,Gremio,2,0,5,2,7,0,7,8,3,3,-,15,Cruzeiro,12,Gremio,14,26
1195,5826,Vitoria,2,0,Santos,1,0,2,1,3,0,3,9,0,2,Santos,15,Vitoria,15,Santos,10,25
1196,5827,Palmeiras,2,0,Atletico-GO,2,0,2,2,4,0,4,9,1,0,Palmeiras,15,Palmeiras,10,Atletico-GO,17,27
1197,5828,Botafogo-RJ,5,0,Vasco,1,0,5,1,6,0,6,9,3,1,Botafogo-RJ,15,Botafogo-RJ,20,Vasco,11,31
1198,5829,Avai,1,0,Fluminense,1,0,1,1,2,0,2,9,0,3,Fluminense,15,Avai,19,Fluminense,20,39
1199,5830,Athletico-PR,3,0,Sao Paulo,3,0,3,3,6,0,6,9,1,0,Athletico-PR,15,Athletico-PR,17,Sao Paulo,15,32
1200,5831,Atletico-MG,2,0,Sport,1,0,2,1,3,0,3,9,2,2,-,15,Atletico-MG,23,Sport,26,49
1201,5832,Corinthians,3,1,Bahia,3,1,4,4,6,2,8,9,3,0,Corinthians,15,Corinthians,15,Bahia,12,27
1202,5833,Ponte Preta,2,0,Cruzeiro,2,0,2,2,4,0,4,9,1,0,Ponte Preta,15,Ponte Preta,21,Cruzeiro,23,44
1203,5834,Gremio,2,0,Coritiba,0,0,2,0,2,0,2,9,2,0,Gremio,15,Gremio,18,Coritiba,11,29
1204,5835,Flamengo,3,0,Chapecoense,1,0,3,1,4,0,4,9,5,1,Flamengo,15,Flamengo,21,Chapecoense,13,34
1205,5836,Santos,0,0,Sport,1,0,0,1,1,0,1,10,0,1,Sport,15,Santos,13,Sport,17,30
1206,5837,Vasco,2,0,Atletico-GO,0,0,2,0,2,0,2,10,1,0,Vasco,15,Vasco,21,Atletico-GO,19,40
1207,5838,Gremio,4,0,Corinthians,5,0,4,5,9,0,9,10,0,1,Corinthians,15,Gremio,16,Corinthians,16,32
1208,5839,Sao Paulo,1,0,Fluminense,1,0,1,1,2,0,2,10,1,1,-,15,Sao Paulo,12,Fluminense,25,37
1209,5840,Athletico-PR,0,0,Vitoria,3,0,0,3,3,0,3,10,4,1,Athletico-PR,15,Athletico-PR,10,Vitoria,11,21
1210,5841,Cruzeiro,0,0,Coritiba,2,0,0,2,2,0,2,10,2,0,Cruzeiro,15,Cruzeiro,15,Coritiba,26,41
1211,5842,Ponte Preta,6,2,Palmeiras,3,1,8,4,9,3,12,10,1,2,Palmeiras,15,Ponte Preta,21,Palmeiras,28,49
1212,5843,Bahia,2,1,Flamengo,3,0,3,3,5,1,6,10,0,1,Flamengo,15,Bahia,6,Flamengo,23,29
1213,5844,Chapecoense,5,0,Atletico-MG,5,0,5,5,10,0,10,10,0,1,Atletico-MG,15,Chapecoense,24,Atletico-MG,19,43
1214,5845,Botafogo-RJ,1,0,Avai,2,0,1,2,3,0,3,10,0,2,Avai,15,Botafogo-RJ,11,Avai,10,21
1215,5846,Palmeiras,3,0,Gremio,1,0,3,1,4,0,4,11,1,0,Palmeiras,15,Palmeiras,23,Gremio,14,37
1216,5847,Atletico-GO,3,1,Santos,1,0,4,1,4,1,5,11,1,1,-,15,Atletico-GO,14,Santos,10,24
1217,5848,Sport,1,0,Athletico-PR,3,0,1,3,4,0,4,11,1,0,Sport,15,Sport,12,Athletico-PR,18,30
1218,5849,Vitoria,5,0,Bahia,3,0,5,3,8,0,8,11,0,0,-,15,Vitoria,17,Bahia,16,33
1219,5850,Atletico-MG,4,0,Cruzeiro,4,0,4,4,8,0,8,11,3,1,Atletico-MG,15,Atletico-MG,23,Cruzeiro,18,41
1220,5851,Flamengo,1,0,Sao Paulo,1,0,1,1,2,0,2,11,2,0,Flamengo,15,Flamengo,17,Sao Paulo,14,31
1221,5852,Corinthians,3,0,Botafogo-RJ,2,0,3,2,5,0,5,11,1,0,Corinthians,15,Corinthians,14,Botafogo-RJ,14,28
1222,5853,Avai,2,0,Ponte Preta,2,0,2,2,4,0,4,11,0,0,-,15,Avai,14,Ponte Preta,25,39
1223,5854,Coritiba,3,0,Vasco,5,0,3,5,8,0,8,11,2,2,-,15,Coritiba,17,Vasco,20,37
1224,5855,Fluminense,3,0,Chapecoense,5,1,3,6,8,1,9,11,3,3,-,15,Fluminense,14,Chapecoense,22,36
1225,5856,Atletico-GO,1,0,Vitoria,4,0,1,4,5,0,5,12,1,2,Vitoria,15,Atletico-GO,12,Vitoria,23,35
1226,5857,Vasco,4,0,Flamengo,1,0,4,1,5,0,5,12,0,1,Flamengo,15,Vasco,23,Flamengo,15,38
1227,5858,Corinthians,2,0,Ponte Preta,2,0,2,2,4,0,4,12,2,0,Corinthians,15,Corinthians,17,Ponte Preta,8,25
1228,5859,Chapecoense,1,0,Athletico-PR,3,0,1,3,4,0,4,12,1,1,-,15,Chapecoense,18,Athletico-PR,13,31
1229,5860,Bahia,4,0,Fluminense,2,0,4,2,6,0,6,12,1,1,-,15,Bahia,16,Fluminense,18,34
1230,5861,Gremio,1,0,Avai,5,1,1,6,6,1,7,12,0,2,Avai,15,Gremio,9,Avai,17,26
1231,5862,Cruzeiro,1,0,Palmeiras,4,0,1,4,5,0,5,12,3,1,Cruzeiro,15,Cruzeiro,12,Palmeiras,15,27
1232,5863,Santos,4,0,Sao Paulo,3,0,4,3,7,0,7,12,3,2,Santos,15,Santos,18,Sao Paulo,5,23
1233,5864,Botafogo-RJ,1,0,Atletico-MG,3,0,1,3,4,0,4,12,1,1,-,15,Botafogo-RJ,14,Atletico-MG,27,41
1234,5865,Coritiba,2,1,Sport,2,0,3,2,4,1,5,12,0,3,Sport,15,Coritiba,16,Sport,18,34
1235,5866,Ponte Preta,1,0,Bahia,3,0,1,3,4,0,4,13,0,3,Bahia,15,Ponte Preta,12,Bahia,14,26
1236,5867,Atletico-MG,1,0,Santos,2,0,1,2,3,0,3,13,0,1,Santos,15,Atletico-MG,9,Santos,13,22
1237,5868,Fluminense,3,0,Botafogo-RJ,4,0,3,4,7,0,7,13,0,1,Botafogo-RJ,15,Fluminense,13,Botafogo-RJ,20,33
1238,5869,Palmeiras,3,0,Corinthians,4,0,3,4,7,0,7,13,0,2,Corinthians,15,Palmeiras,16,Corinthians,14,30
1239,5870,Athletico-PR,3,0,Cruzeiro,1,0,3,1,4,0,4,13,0,2,Cruzeiro,15,Athletico-PR,16,Cruzeiro,9,25
1240,5871,Vitoria,4,0,Vasco,3,0,4,3,7,0,7,13,1,4,Vasco,15,Vitoria,16,Vasco,14,30
1241,5872,Sao Paulo,0,0,Atletico-GO,3,0,0,3,3,0,3,13,2,2,-,15,Sao Paulo,18,Atletico-GO,21,39
1242,5873,Sport,2,0,Chapecoense,8,0,2,8,10,0,10,13,3,0,Sport,15,Sport,9,Chapecoense,26,35
1243,5874,Flamengo,2,0,Gremio,2,0,2,2,4,0,4,13,0,1,Gremio,15,Flamengo,12,Gremio,20,32
1244,5875,Avai,2,0,Coritiba,2,0,2,2,4,0,4,13,1,4,Coritiba,15,Avai,14,Coritiba,18,32
1245,5877,Palmeiras,2,0,Vitoria,3,0,2,3,5,0,5,14,4,2,Palmeiras,15,Palmeiras,21,Vitoria,19,40
1246,5878,Vasco,4,0,Santos,3,1,4,4,7,1,8,14,0,0,-,15,Vasco,16,Santos,25,41
1247,5879,Atletico-GO,2,0,Atletico-MG,3,0,2,3,5,0,5,14,1,2,Atletico-MG,15,Atletico-GO,21,Atletico-MG,24,45
1248,5880,Chapecoense,4,0,Sao Paulo,2,0,4,2,6,0,6,14,2,0,Chapecoense,15,Chapecoense,22,Sao Paulo,14,36
1249,5881,Cruzeiro,3,0,Flamengo,1,0,3,1,4,0,4,14,1,1,-,15,Cruzeiro,16,Flamengo,14,30
