,Unnamed: 0,ID,campeonato,rodata,data,clube_mandante,clube_visitante,qtd_cartao_amarelo_mandante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_mandante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_vermelhos,total_cartoes_amarelos,total_cartoes_partida,faltas_mandante,faltas_visitante,total_faltas_partida,chave_classico,classico_regional
717,717,5718,2016,36,20/11/2016,Cruzeiro,Santos,3,3,1,0,4,3,1,6,7,11,11,22,CruzeiroSantos,0
718,718,5719,2016,36,20/11/2016,Palmeiras,Botafogo-RJ,0,4,0,1,0,5,1,4,5,13,22,35,PalmeirasBotafogo-RJ,0
719,719,5720,2016,36,20/11/2016,Athletico-PR,Sport,0,2,0,0,0,2,0,2,2,11,12,23,Athletico-PRSport,0
720,720,5721,2016,36,20/11/2016,Gremio,America-MG,0,2,0,0,0,2,0,2,2,8,18,26,GremioAmerica-MG,0
721,721,5722,2016,36,20/11/2016,Ponte Preta,Fluminense,3,3,0,1,3,4,1,6,7,20,18,38,Ponte PretaFluminense,0
722,722,5723,2016,36,20/11/2016,Flamengo,Coritiba,1,2,0,0,1,2,0,3,3,15,18,33,FlamengoCoritiba,0
723,723,5724,2016,36,20/11/2016,Chapecoense,Sao Paulo,1,1,0,0,1,1,0,2,2,20,19,39,ChapecoenseSao Paulo,0
724,724,5725,2016,36,20/11/2016,Santa Cruz,Atletico-MG,3,0,1,1,4,1,2,3,5,16,10,26,Santa CruzAtletico-MG,0
725,725,5726,2016,36,21/11/2016,Corinthians,Internacional,2,2,0,0,2,2,0,4,4,22,22,44,CorinthiansInternacional,0
726,726,5727,2016,37,26/11/2016,America-MG,Sport,1,3,1,0,2,3,1,4,5,13,15,28,America-MGSport,0
727,727,5728,2016,37,26/11/2016,Botafogo-RJ,Ponte Preta,5,4,0,1,5,5,1,9,10,19,17,36,Botafogo-RJPonte Preta,0
728,728,5729,2016,37,26/11/2016,Corinthians,Athletico-PR,3,2,0,0,3,2,0,5,5,6,9,15,CorinthiansAthletico-PR,0
729,729,5730,2016,37,27/11/2016,Atletico-MG,Sao Paulo,1,6,0,0,1,6,0,7,7,18,15,33,Atletico-MGSao Paulo,0
730,730,5731,2016,37,27/11/2016,Palmeiras,Chapecoense,1,2,0,0,1,2,0,3,3,25,24,49,PalmeirasChapecoense,0
731,731,5732,2016,37,27/11/2016,Flamengo,Santos,1,0,0,0,1,0,0,1,1,20,14,34,FlamengoSantos,0
732,732,5733,2016,37,27/11/2016,Internacional,Cruzeiro,3,4,0,0,3,4,0,7,7,13,15,28,InternacionalCruzeiro,0
733,733,5734,2016,37,27/11/2016,Figueirense,Fluminense,3,3,0,0,3,3,0,6,6,26,28,54,FigueirenseFluminense,0
734,734,5735,2016,37,27/11/2016,Santa Cruz,Gremio,3,4,0,0,3,4,0,7,7,12,16,28,Santa CruzGremio,0
735,735,5736,2016,37,28/11/2016,Coritiba,Vitoria,5,6,0,0,5,6,0,11,11,23,19,42,CoritibaVitoria,0
736,736,5737,2016,38,11/12/2016,Santos,America-MG,0,1,0,0,0,1,0,1,1,6,9,15,SantosAmerica-MG,0
737,737,5738,2016,38,11/12/2016,Fluminense,Internacional,1,1,0,0,1,1,0,2,2,19,23,42,FluminenseInternacional,0
738,738,5739,2016,38,11/12/2016,Gremio,Botafogo-RJ,2,4,0,1,2,5,1,6,7,10,13,23,GremioBotafogo-RJ,0
739,739,5740,2016,38,11/12/2016,Sao Paulo,Santa Cruz,2,1,1,0,3,1,1,3,4,13,9,22,Sao PauloSanta Cruz,0
740,740,5741,2016,38,11/12/2016,Cruzeiro,Corinthians,2,4,0,0,2,4,0,6,6,9,22,31,CruzeiroCorinthians,0
741,741,5742,2016,38,11/12/2016,Sport,Figueirense,5,2,0,0,5,2,0,7,7,22,22,44,SportFigueirense,0
742,742,5743,2016,38,11/12/2016,Athletico-PR,Flamengo,2,6,0,1,2,7,1,8,9,15,12,27,Athletico-PRFlamengo,0
743,743,5744,2016,38,11/12/2016,Vitoria,Palmeiras,1,6,0,0,1,6,0,7,7,15,16,31,VitoriaPalmeiras,0
744,744,5745,2016,38,11/12/2016,Ponte Preta,Coritiba,0,1,0,0,0,1,0,1,1,14,15,29,Ponte PretaCoritiba,0
745,745,5746,2017,1,13/5/2017,Flamengo,Atletico-MG,2,3,0,0,2,3,0,5,5,7,10,17,FlamengoAtletico-MG,0
746,746,5747,2017,1,13/5/2017,Corinthians,Chapecoense,2,2,0,0,2,2,0,4,4,10,12,22,CorinthiansChapecoense,0
747,747,5748,2017,1,14/5/2017,Fluminense,Santos,1,5,0,0,1,5,0,6,6,15,18,33,FluminenseSantos,0
748,748,5749,2017,1,14/5/2017,Cruzeiro,Sao Paulo,0,1,0,0,0,1,0,1,1,10,13,23,CruzeiroSao Paulo,0
749,749,5750,2017,1,14/5/2017,Bahia,Athletico-PR,0,1,0,1,0,2,1,1,2,11,11,22,BahiaAthletico-PR,0
750,750,5751,2017,1,14/5/2017,Ponte Preta,Sport,0,2,0,0,0,2,0,2,2,13,17,30,Ponte PretaSport,0
751,751,5752,2017,1,14/5/2017,Avai,Vitoria,0,2,0,0,0,2,0,2,2,6,15,21,AvaiVitoria,0
752,752,5753,2017,1,14/5/2017,Palmeiras,Vasco,0,2,0,0,0,2,0,2,2,19,16,35,PalmeirasVasco,0
753,753,5754,2017,1,14/5/2017,Gremio,Botafogo-RJ,2,5,0,0,2,5,0,7,7,13,19,32,GremioBotafogo-RJ,0
754,754,5755,2017,1,15/5/2017,Coritiba,Atletico-GO,1,2,0,0,1,2,0,3,3,17,13,30,CoritibaAtletico-GO,0
755,755,5756,2017,2,20/5/2017,Santos,Coritiba,6,4,0,0,6,4,0,10,10,24,17,41,SantosCoritiba,0
756,756,5757,2017,2,20/5/2017,Atletico-GO,Flamengo,2,1,0,0,2,1,0,3,3,11,13,24,Atletico-GOFlamengo,0
757,757,5758,2017,2,20/5/2017,Chapecoense,Palmeiras,1,1,0,0,1,1,0,2,2,16,13,29,ChapecoensePalmeiras,0
758,758,5759,2017,2,21/5/2017,Vasco,Bahia,4,2,0,1,4,3,1,6,7,13,23,36,VascoBahia,0
759,759,5760,2017,2,21/5/2017,Athletico-PR,Gremio,2,4,0,1,2,5,1,6,7,11,16,27,Athletico-PRGremio,0
760,760,5761,2017,2,21/5/2017,Vitoria,Corinthians,0,1,0,0,0,1,0,1,1,13,6,19,VitoriaCorinthians,0
761,761,5762,2017,2,21/5/2017,Atletico-MG,Fluminense,0,6,0,0,0,6,0,6,6,18,23,41,Atletico-MGFluminense,0
762,762,5763,2017,2,21/5/2017,Botafogo-RJ,Ponte Preta,1,0,0,0,1,0,0,1,1,15,12,27,Botafogo-RJPonte Preta,0
763,763,5764,2017,2,21/5/2017,Sport,Cruzeiro,3,3,0,0,3,3,0,6,6,20,14,34,SportCruzeiro,0
764,764,5765,2017,2,22/5/2017,Sao Paulo,Avai,1,2,0,0,1,2,0,3,3,16,10,26,Sao PauloAvai,0
765,765,5766,2017,3,27/5/2017,Vasco,Fluminense,2,3,0,0,2,3,0,5,5,11,11,22,VascoFluminense,1
766,766,5767,2017,3,27/5/2017,Sao Paulo,Palmeiras,3,1,0,0,3,1,0,4,4,13,16,29,Sao PauloPalmeiras,1
767,767,5768,2017,3,27/5/2017,Vitoria,Coritiba,3,3,0,0,3,3,0,6,6,19,16,35,VitoriaCoritiba,0
768,768,5769,2017,3,28/5/2017,Atletico-MG,Ponte Preta,2,2,0,0,2,2,0,4,4,16,14,30,Atletico-MGPonte Preta,0
769,769,5770,2017,3,28/5/2017,Athletico-PR,Flamengo,1,0,0,0,1,0,0,1,1,10,12,22,Athletico-PRFlamengo,0
770,770,5771,2017,3,28/5/2017,Santos,Cruzeiro,2,3,0,0,2,3,0,5,5,8,14,22,SantosCruzeiro,0
771,771,5772,2017,3,28/5/2017,Atletico-GO,Corinthians,2,0,0,0,2,0,0,2,2,23,11,34,Atletico-GOCorinthians,0
772,772,5773,2017,3,28/5/2017,Sport,Gremio,4,1,1,0,5,1,1,5,6,21,13,34,SportGremio,0
773,773,5774,2017,3,28/5/2017,Botafogo-RJ,Bahia,1,1,0,0,1,1,0,2,2,20,18,38,Botafogo-RJBahia,0
774,774,5775,2017,3,29/5/2017,Chapecoense,Avai,2,1,1,1,3,2,2,3,5,16,11,27,ChapecoenseAvai,1
775,775,5776,2017,4,3/6/2017,Coritiba,Athletico-PR,3,2,0,0,3,2,0,5,5,15,11,26,CoritibaAthletico-PR,1
776,776,5777,2017,4,3/6/2017,Fluminense,Vitoria,0,5,0,0,0,5,0,5,5,18,22,40,FluminenseVitoria,0
777,777,5778,2017,4,3/6/2017,Corinthians,Santos,0,1,0,1,0,2,1,1,2,11,9,20,CorinthiansSantos,1
778,778,5779,2017,4,4/6/2017,Flamengo,Botafogo-RJ,2,2,0,0,2,2,0,4,4,19,19,38,FlamengoBotafogo-RJ,1
779,779,5780,2017,4,4/6/2017,Avai,Sport,4,4,0,0,4,4,0,8,8,26,25,51,AvaiSport,0
780,780,5781,2017,4,4/6/2017,Palmeiras,Atletico-MG,2,4,0,0,2,4,0,6,6,20,12,32,PalmeirasAtletico-MG,0
781,781,5782,2017,4,4/6/2017,Ponte Preta,Sao Paulo,2,5,0,0,2,5,0,7,7,13,12,25,Ponte PretaSao Paulo,1
782,782,5783,2017,4,4/6/2017,Gremio,Vasco,2,3,0,0,2,3,0,5,5,15,13,28,GremioVasco,0
783,783,5784,2017,4,4/6/2017,Cruzeiro,Chapecoense,1,3,0,0,1,3,0,4,4,8,16,24,CruzeiroChapecoense,0
784,784,5785,2017,4,5/6/2017,Bahia,Atletico-GO,0,2,0,0,0,2,0,2,2,21,27,48,BahiaAtletico-GO,0
785,785,5786,2017,5,6/6/2017,Fluminense,Athletico-PR,3,3,0,0,3,3,0,6,6,19,16,35,FluminenseAthletico-PR,0
786,786,5787,2017,5,7/6/2017,Atletico-MG,Avai,3,1,0,0,3,1,0,4,4,20,10,30,Atletico-MGAvai,0
787,787,5788,2017,5,7/6/2017,Coritiba,Palmeiras,4,3,0,0,4,3,0,7,7,14,17,31,CoritibaPalmeiras,0
788,788,5789,2017,5,7/6/2017,Santos,Botafogo-RJ,4,2,0,0,4,2,0,6,6,13,9,22,SantosBotafogo-RJ,0
789,789,5790,2017,5,7/6/2017,Vasco,Corinthians,0,3,0,0,0,3,0,3,3,10,14,24,VascoCorinthians,0
790,790,5791,2017,5,7/6/2017,Sport,Flamengo,2,2,0,0,2,2,0,4,4,17,16,33,SportFlamengo,0
791,791,5792,2017,5,8/6/2017,Atletico-GO,Ponte Preta,1,2,0,1,1,3,1,3,4,20,9,29,Atletico-GOPonte Preta,0
792,792,5793,2017,5,8/6/2017,Sao Paulo,Vitoria,1,1,0,0,1,1,0,2,2,14,18,32,Sao PauloVitoria,0
793,793,5794,2017,5,8/6/2017,Chapecoense,Gremio,4,3,0,0,4,3,0,7,7,22,9,31,ChapecoenseGremio,0
794,794,5795,2017,5,8/6/2017,Bahia,Cruzeiro,4,2,0,1,4,3,1,6,7,18,12,30,BahiaCruzeiro,0
795,795,5796,2017,6,10/6/2017,Palmeiras,Fluminense,4,2,0,0,4,2,0,6,6,24,19,43,PalmeirasFluminense,0
796,796,5797,2017,6,10/6/2017,Vasco,Sport,0,1,0,0,0,1,0,1,1,15,19,34,VascoSport,0
797,797,5798,2017,6,11/6/2017,Botafogo-RJ,Coritiba,4,3,0,0,4,3,0,7,7,14,28,42,Botafogo-RJCoritiba,0
798,798,5799,2017,6,11/6/2017,Ponte Preta,Chapecoense,2,4,0,0,2,4,0,6,6,8,22,30,Ponte PretaChapecoense,0
799,799,5800,2017,6,11/6/2017,Avai,Flamengo,2,1,1,0,3,1,1,3,4,17,18,35,AvaiFlamengo,0
800,800,5801,2017,6,11/6/2017,Vitoria,Atletico-MG,3,2,0,0,3,2,0,5,5,20,7,27,VitoriaAtletico-MG,0
801,801,5802,2017,6,11/6/2017,Corinthians,Sao Paulo,1,1,0,0,1,1,0,2,2,11,15,26,CorinthiansSao Paulo,1
802,802,5803,2017,6,11/6/2017,Cruzeiro,Atletico-GO,3,4,0,0,3,4,0,7,7,11,21,32,CruzeiroAtletico-GO,0
803,803,5804,2017,6,11/6/2017,Athletico-PR,Santos,1,1,0,1,1,2,1,2,3,15,12,27,Athletico-PRSantos,0
804,804,5805,2017,6,12/6/2017,Gremio,Bahia,0,1,0,0,0,1,0,1,1,15,16,31,GremioBahia,0
805,805,5806,2017,7,14/6/2017,Atletico-MG,Athletico-PR,2,5,0,1,2,6,1,7,8,11,10,21,Atletico-MGAthletico-PR,0
806,806,5807,2017,7,14/6/2017,Atletico-GO,Avai,3,6,0,0,3,6,0,9,9,21,24,45,Atletico-GOAvai,0
807,807,5808,2017,7,14/6/2017,Vitoria,Botafogo-RJ,1,1,1,0,2,1,1,2,3,12,10,22,VitoriaBotafogo-RJ,0
808,808,5809,2017,7,14/6/2017,Sport,Sao Paulo,1,1,0,0,1,1,0,2,2,21,14,35,SportSao Paulo,0
809,809,5810,2017,7,14/6/2017,Flamengo,Ponte Preta,2,2,0,0,2,2,0,4,4,12,16,28,FlamengoPonte Preta,0
810,810,5811,2017,7,14/6/2017,Santos,Palmeiras,1,3,0,0,1,3,0,4,4,16,14,30,SantosPalmeiras,1
811,811,5812,2017,7,14/6/2017,Chapecoense,Vasco,3,2,0,0,3,2,0,5,5,24,15,39,ChapecoenseVasco,0
812,812,5813,2017,7,14/6/2017,Corinthians,Cruzeiro,0,1,0,0,0,1,0,1,1,9,16,25,CorinthiansCruzeiro,0
813,813,5814,2017,7,15/6/2017,Coritiba,Bahia,1,4,1,1,2,5,2,5,7,16,14,30,CoritibaBahia,0
814,814,5815,2017,7,15/6/2017,Fluminense,Gremio,4,3,0,0,4,3,0,7,7,12,17,29,FluminenseGremio,0
815,815,5816,2017,8,17/6/2017,Atletico-GO,Athletico-PR,1,5,0,0,1,5,0,6,6,16,15,31,Atletico-GOAthletico-PR,0
816,816,5817,2017,8,17/6/2017,Vasco,Avai,4,1,0,0,4,1,0,5,5,20,22,42,VascoAvai,0
817,817,5818,2017,8,17/6/2017,Santos,Ponte Preta,3,4,0,0,3,4,0,7,7,17,13,30,SantosPonte Preta,1
818,818,5819,2017,8,18/6/2017,Coritiba,Corinthians,2,3,0,0,2,3,0,5,5,18,13,31,CoritibaCorinthians,0
819,819,5820,2017,8,18/6/2017,Bahia,Palmeiras,2,5,0,0,2,5,0,7,7,14,23,37,BahiaPalmeiras,0
820,820,5821,2017,8,18/6/2017,Fluminense,Flamengo,1,6,0,0,1,6,0,7,7,16,25,41,FluminenseFlamengo,1
821,821,5822,2017,8,18/6/2017,Chapecoense,Botafogo-RJ,0,2,0,0,0,2,0,2,2,11,13,24,ChapecoenseBotafogo-RJ,0
822,822,5823,2017,8,18/6/2017,Sao Paulo,Atletico-MG,2,2,0,0,2,2,0,4,4,12,24,36,Sao PauloAtletico-MG,0
3001,3001,5824,2017,8,18/6/2017,Sport,Vitoria,0,0,0,0,0,0,0,0,0,10,19,29,SportVitoria,0
823,823,5825,2017,8,19/6/2017,Cruzeiro,Gremio,5,2,0,0,5,2,0,7,7,12,14,26,CruzeiroGremio,0
824,824,5826,2017,9,21/6/2017,Vitoria,Santos,2,1,0,0,2,1,0,3,3,15,10,25,VitoriaSantos,0
825,825,5827,2017,9,21/6/2017,Palmeiras,Atletico-GO,2,2,0,0,2,2,0,4,4,10,17,27,PalmeirasAtletico-GO,0
826,826,5828,2017,9,21/6/2017,Botafogo-RJ,Vasco,5,1,0,0,5,1,0,6,6,20,11,31,Botafogo-RJVasco,1
827,827,5829,2017,9,21/6/2017,Avai,Fluminense,1,1,0,0,1,1,0,2,2,19,20,39,AvaiFluminense,0
828,828,5830,2017,9,21/6/2017,Athletico-PR,Sao Paulo,3,3,0,0,3,3,0,6,6,17,15,32,Athletico-PRSao Paulo,0
829,829,5831,2017,9,21/6/2017,Atletico-MG,Sport,2,1,0,0,2,1,0,3,3,23,26,49,Atletico-MGSport,0
830,830,5832,2017,9,22/6/2017,Corinthians,Bahia,3,3,1,1,4,4,2,6,8,15,12,27,CorinthiansBahia,0
831,831,5833,2017,9,22/6/2017,Ponte Preta,Cruzeiro,2,2,0,0,2,2,0,4,4,21,23,44,Ponte PretaCruzeiro,0
832,832,5834,2017,9,22/6/2017,Gremio,Coritiba,2,0,0,0,2,0,0,2,2,18,11,29,GremioCoritiba,0
833,833,5835,2017,9,22/6/2017,Flamengo,Chapecoense,3,1,0,0,3,1,0,4,4,21,13,34,FlamengoChapecoense,0
834,834,5836,2017,10,24/6/2017,Santos,Sport,0,1,0,0,0,1,0,1,1,13,17,30,SantosSport,0
835,835,5837,2017,10,25/6/2017,Vasco,Atletico-GO,2,0,0,0,2,0,0,2,2,21,19,40,VascoAtletico-GO,0
836,836,5838,2017,10,25/6/2017,Gremio,Corinthians,4,5,0,0,4,5,0,9,9,16,16,32,GremioCorinthians,0
837,837,5839,2017,10,25/6/2017,Sao Paulo,Fluminense,1,1,0,0,1,1,0,2,2,12,25,37,Sao PauloFluminense,0
838,838,5840,2017,10,25/6/2017,Athletico-PR,Vitoria,0,3,0,0,0,3,0,3,3,10,11,21,Athletico-PRVitoria,0
839,839,5841,2017,10,25/6/2017,Cruzeiro,Coritiba,0,2,0,0,0,2,0,2,2,15,26,41,CruzeiroCoritiba,0
840,840,5842,2017,10,25/6/2017,Ponte Preta,Palmeiras,6,3,2,1,8,4,3,9,12,21,28,49,Ponte PretaPalmeiras,1
841,841,5843,2017,10,25/6/2017,Bahia,Flamengo,2,3,1,0,3,3,1,5,6,6,23,29,BahiaFlamengo,0
842,842,5844,2017,10,25/6/2017,Chapecoense,Atletico-MG,5,5,0,0,5,5,0,10,10,24,19,43,ChapecoenseAtletico-MG,0
843,843,5845,2017,10,26/6/2017,Botafogo-RJ,Avai,1,2,0,0,1,2,0,3,3,11,10,21,Botafogo-RJAvai,0
844,844,5846,2017,11,1/7/2017,Palmeiras,Gremio,3,1,0,0,3,1,0,4,4,23,14,37,PalmeirasGremio,0
845,845,5847,2017,11,1/7/2017,Atletico-GO,Santos,3,1,1,0,4,1,1,4,5,14,10,24,Atletico-GOSantos,0
846,846,5848,2017,11,2/7/2017,Sport,Athletico-PR,1,3,0,0,1,3,0,4,4,12,18,30,SportAthletico-PR,0
847,847,5849,2017,11,2/7/2017,Vitoria,Bahia,5,3,0,0,5,3,0,8,8,17,16,33,VitoriaBahia,1
848,848,5850,2017,11,2/7/2017,Atletico-MG,Cruzeiro,4,4,0,0,4,4,0,8,8,23,18,41,Atletico-MGCruzeiro,1
849,849,5851,2017,11,2/7/2017,Flamengo,Sao Paulo,1,1,0,0,1,1,0,2,2,17,14,31,FlamengoSao Paulo,0
850,850,5852,2017,11,2/7/2017,Corinthians,Botafogo-RJ,3,2,0,0,3,2,0,5,5,14,14,28,CorinthiansBotafogo-RJ,0
851,851,5853,2017,11,2/7/2017,Avai,Ponte Preta,2,2,0,0,2,2,0,4,4,14,25,39,AvaiPonte Preta,0
852,852,5854,2017,11,2/7/2017,Coritiba,Vasco,3,5,0,0,3,5,0,8,8,17,20,37,CoritibaVasco,0
853,853,5855,2017,11,3/7/2017,Fluminense,Chapecoense,3,5,0,1,3,6,1,8,9,14,22,36,FluminenseChapecoense,0
854,854,5856,2017,12,8/7/2017,Atletico-GO,Vitoria,1,4,0,0,1,4,0,5,5,12,23,35,Atletico-GOVitoria,0
855,855,5857,2017,12,8/7/2017,Vasco,Flamengo,4,1,0,0,4,1,0,5,5,23,15,38,VascoFlamengo,1
856,856,5858,2017,12,8/7/2017,Corinthians,Ponte Preta,2,2,0,0,2,2,0,4,4,17,8,25,CorinthiansPonte Preta,1
857,857,5859,2017,12,9/7/2017,Chapecoense,Athletico-PR,1,3,0,0,1,3,0,4,4,18,13,31,ChapecoenseAthletico-PR,0
858,858,5860,2017,12,9/7/2017,Bahia,Fluminense,4,2,0,0,4,2,0,6,6,16,18,34,BahiaFluminense,0
859,859,5861,2017,12,9/7/2017,Gremio,Avai,1,5,0,1,1,6,1,6,7,9,17,26,GremioAvai,0
860,860,5862,2017,12,9/7/2017,Cruzeiro,Palmeiras,1,4,0,0,1,4,0,5,5,12,15,27,CruzeiroPalmeiras,0
861,861,5863,2017,12,9/7/2017,Santos,Sao Paulo,4,3,0,0,4,3,0,7,7,18,5,23,SantosSao Paulo,1
862,862,5864,2017,12,9/7/2017,Botafogo-RJ,Atletico-MG,1,3,0,0,1,3,0,4,4,14,27,41,Botafogo-RJAtletico-MG,0
863,863,5865,2017,12,10/7/2017,Coritiba,Sport,2,2,1,0,3,2,1,4,5,16,18,34,CoritibaSport,0
864,864,5866,2017,13,12/7/2017,Ponte Preta,Bahia,1,3,0,0,1,3,0,4,4,12,14,26,Ponte PretaBahia,0
865,865,5867,2017,13,12/7/2017,Atletico-MG,Santos,1,2,0,0,1,2,0,3,3,9,13,22,Atletico-MGSantos,0
866,866,5868,2017,13,12/7/2017,Fluminense,Botafogo-RJ,3,4,0,0,3,4,0,7,7,13,20,33,FluminenseBotafogo-RJ,1
867,867,5869,2017,13,12/7/2017,Palmeiras,Corinthians,3,4,0,0,3,4,0,7,7,16,14,30,PalmeirasCorinthians,1
868,868,5870,2017,13,12/7/2017,Athletico-PR,Cruzeiro,3,1,0,0,3,1,0,4,4,16,9,25,Athletico-PRCruzeiro,0
869,869,5871,2017,13,12/7/2017,Vitoria,Vasco,4,3,0,0,4,3,0,7,7,16,14,30,VitoriaVasco,0
870,870,5872,2017,13,13/7/2017,Sao Paulo,Atletico-GO,0,3,0,0,0,3,0,3,3,18,21,39,Sao PauloAtletico-GO,0
871,871,5873,2017,13,13/7/2017,Sport,Chapecoense,2,8,0,0,2,8,0,10,10,9,26,35,SportChapecoense,0
872,872,5874,2017,13,13/7/2017,Flamengo,Gremio,2,2,0,0,2,2,0,4,4,12,20,32,FlamengoGremio,0
873,873,5875,2017,13,13/7/2017,Avai,Coritiba,2,2,0,0,2,2,0,4,4,14,18,32,AvaiCoritiba,0
3002,3002,5876,2017,14,15/7/2017,Corinthians,Athletico-PR,0,0,0,0,0,0,0,0,0,5,11,16,CorinthiansAthletico-PR,0
874,874,5877,2017,14,16/7/2017,Palmeiras,Vitoria,2,3,0,0,2,3,0,5,5,21,19,40,PalmeirasVitoria,0
875,875,5878,2017,14,16/7/2017,Vasco,Santos,4,3,0,1,4,4,1,7,8,16,25,41,VascoSantos,0
876,876,5879,2017,14,16/7/2017,Atletico-GO,Atletico-MG,2,3,0,0,2,3,0,5,5,21,24,45,Atletico-GOAtletico-MG,0
877,877,5880,2017,14,16/7/2017,Chapecoense,Sao Paulo,4,2,0,0,4,2,0,6,6,22,14,36,ChapecoenseSao Paulo,0
878,878,5881,2017,14,16/7/2017,Cruzeiro,Flamengo,3,1,0,0,3,1,0,4,4,16,14,30,CruzeiroFlamengo,0
879,879,5882,2017,14,16/7/2017,Gremio,Ponte Preta,1,2,0,0,1,2,0,3,3,20,18,38,GremioPonte Preta,0
880,880,5883,2017,14,16/7/2017,Bahia,Avai,2,0,0,0,2,0,0,2,2,18,12,30,BahiaAvai,0
881,881,5884,2017,14,16/7/2017,Coritiba,Fluminense,4,4,0,0,4,4,0,8,8,19,18,37,CoritibaFluminense,0
882,882,5885,2017,14,17/7/2017,Botafogo-RJ,Sport,4,3,0,0,4,3,0,7,7,14,16,30,Botafogo-RJSport,0
883,883,5886,2017,15,19/7/2017,Vitoria,Gremio,3,3,0,0,3,3,0,6,6,18,7,25,VitoriaGremio,0
884,884,5887,2017,15,19/7/2017,Santos,Chapecoense,5,2,0,0,5,2,0,7,7,13,17,30,SantosChapecoense,0
885,885,5888,2017,15,19/7/2017,Avai,Corinthians,2,3,0,0,2,3,0,5,5,18,10,28,AvaiCorinthians,0
886,886,5889,2017,15,19/7/2017,Ponte Preta,Coritiba,1,0,0,0,1,0,0,1,1,12,12,24,Ponte PretaCoritiba,0
887,887,5890,2017,15,19/7/2017,Atletico-MG,Bahia,4,6,0,0,4,6,0,10,10,19,18,37,Atletico-MGBahia,0
888,888,5891,2017,15,19/7/2017,Sao Paulo,Vasco,3,3,0,0,3,3,0,6,6,26,20,46,Sao PauloVasco,0
889,889,5892,2017,15,19/7/2017,Flamengo,Palmeiras,2,9,0,0,2,9,0,11,11,16,23,39,FlamengoPalmeiras,0
890,890,5893,2017,15,20/7/2017,Fluminense,Cruzeiro,3,3,0,0,3,3,0,6,6,21,18,39,FluminenseCruzeiro,0
891,891,5894,2017,15,20/7/2017,Sport,Atletico-GO,2,1,0,0,2,1,0,3,3,22,34,56,SportAtletico-GO,0
892,892,5895,2017,15,20/7/2017,Athletico-PR,Botafogo-RJ,3,5,0,1,3,6,1,8,9,16,21,37,Athletico-PRBotafogo-RJ,0
893,893,5896,2017,16,22/7/2017,Vitoria,Chapecoense,2,5,0,0,2,5,0,7,7,13,19,32,VitoriaChapecoense,0
894,894,5897,2017,16,22/7/2017,Flamengo,Coritiba,1,6,0,0,1,6,0,7,7,20,24,44,FlamengoCoritiba,0
895,895,5898,2017,16,23/7/2017,Santos,Bahia,1,1,0,0,1,1,0,2,2,10,19,29,SantosBahia,0
896,896,5899,2017,16,23/7/2017,Avai,Cruzeiro,2,0,0,0,2,0,0,2,2,20,10,30,AvaiCruzeiro,0
897,897,5900,2017,16,23/7/2017,Sport,Palmeiras,3,4,0,0,3,4,0,7,7,21,31,52,SportPalmeiras,0
898,898,5901,2017,16,23/7/2017,Fluminense,Corinthians,2,2,0,0,2,2,0,4,4,15,13,28,FluminenseCorinthians,0
899,899,5902,2017,16,23/7/2017,Athletico-PR,Ponte Preta,2,2,0,0,2,2,0,4,4,25,19,44,Athletico-PRPonte Preta,0
900,900,5903,2017,16,23/7/2017,Atletico-GO,Botafogo-RJ,1,4,0,0,1,4,0,5,5,12,20,32,Atletico-GOBotafogo-RJ,0
901,901,5904,2017,16,23/7/2017,Atletico-MG,Vasco,5,3,0,0,5,3,0,8,8,24,16,40,Atletico-MGVasco,0
902,902,5905,2017,16,24/7/2017,Sao Paulo,Gremio,1,3,0,0,1,3,0,4,4,17,14,31,Sao PauloGremio,0
903,903,5906,2017,17,29/7/2017,Botafogo-RJ,Sao Paulo,0,1,0,0,0,1,0,1,1,9,11,20,Botafogo-RJSao Paulo,0
904,904,5907,2017,17,29/7/2017,Palmeiras,Avai,1,2,0,1,1,3,1,3,4,19,18,37,PalmeirasAvai,0
905,905,5908,2017,17,30/7/2017,Chapecoense,Atletico-GO,1,1,0,0,1,1,0,2,2,21,19,40,ChapecoenseAtletico-GO,0
906,906,5909,2017,17,30/7/2017,Coritiba,Atletico-MG,4,4,0,0,4,4,0,8,8,18,25,43,CoritibaAtletico-MG,0
907,907,5910,2017,17,30/7/2017,Bahia,Sport,2,6,0,0,2,6,0,8,8,18,24,42,BahiaSport,0
908,908,5911,2017,17,30/7/2017,Corinthians,Flamengo,0,1,0,0,0,1,0,1,1,9,16,25,CorinthiansFlamengo,0
909,909,5912,2017,17,30/7/2017,Gremio,Santos,4,5,1,0,5,5,1,9,10,14,17,31,GremioSantos,0
910,910,5913,2017,17,30/7/2017,Cruzeiro,Vitoria,4,4,0,0,4,4,0,8,8,15,23,38,CruzeiroVitoria,0
911,911,5914,2017,17,31/7/2017,Vasco,Athletico-PR,3,3,0,0,3,3,0,6,6,13,20,33,VascoAthletico-PR,0
912,912,5915,2017,17,9/8/2017,Ponte Preta,Fluminense,1,1,0,0,1,1,0,2,2,14,12,26,Ponte PretaFluminense,0
913,913,5916,2017,18,2/8/2017,Sport,Fluminense,5,4,0,1,5,5,1,9,10,14,18,32,SportFluminense,0
