,ID,Unnamed: 0,campeonato,clube_mandante,clube_visitante,data,qtd_cartao_amarelo_mandante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_mandante,qtd_cartao_vermelho_visitante,total_cartoes_amarelos,total_cartoes_mandante,total_cartoes_partida,total_cartoes_vermelhos,total_cartoes_visitante
1996,6639,1996.0,17,Atletico-MG,Fluminense,10/8/2019,4,3,0,1,7,4,8,1,4
1997,6640,1997.0,17,Internacional,Corinthians,11/8/2019,3,2,0,0,5,3,5,0,2
1998,6641,1998.0,17,Palmeiras,Bahia,11/8/2019,6,4,1,1,10,7,12,2,5
1999,6642,1999.0,17,Avai,Cruzeiro,11/8/2019,4,2,1,1,6,5,8,2,3
2000,6643,2000.0,17,Botafogo-RJ,Athletico-PR,11/8/2019,3,1,0,0,4,3,4,0,1
2001,6644,2001.0,17,Goias,Vasco,11/8/2019,4,4,0,1,8,4,9,1,5
2002,6645,2002.0,17,CSA,Fortaleza,12/8/2019,3,1,0,0,4,3,4,0,1
2003,6646,2003.0,17,Corinthians,Botafogo-RJ,17/8/2019,2,3,0,0,5,2,5,0,3
2004,6647,2004.0,17,Fortaleza,Internacional,17/8/2019,2,2,1,0,4,3,5,1,2
2005,6648,2005.0,17,Vasco,Flamengo,17/8/2019,0,3,0,0,3,0,3,0,3
2006,6649,2006.0,17,Athletico-PR,Atletico-MG,17/8/2019,3,1,0,0,4,3,4,0,1
2007,6651,2007.0,17,Fluminense,CSA,18/8/2019,1,2,0,0,3,1,3,0,2
2008,6652,2008.0,17,Sao Paulo,Ceara,18/8/2019,3,2,0,0,5,3,5,0,2
2009,6653,2009.0,17,Bahia,Goias,18/8/2019,2,3,1,0,5,3,6,1,3
2010,6654,2010.0,17,Cruzeiro,Santos,18/8/2019,2,0,0,1,2,2,3,1,1
2011,6655,2011.0,17,Chapecoense,Avai,18/8/2019,1,0,0,0,1,1,1,0,0
2012,6656,2012.0,17,Atletico-MG,Bahia,24/8/2019,0,2,0,0,2,0,2,0,2
2013,6657,2013.0,17,Gremio,Athletico-PR,24/8/2019,3,1,0,0,4,3,4,0,1
2014,6658,2014.0,17,Goias,Internacional,25/8/2019,2,2,1,0,4,3,5,1,2
2015,6659,2015.0,17,Vasco,Sao Paulo,25/8/2019,4,3,0,1,7,4,8,1,4
2016,6660,2016.0,17,Santos,Fortaleza,25/8/2019,3,3,0,0,6,3,6,0,3
2017,6661,2017.0,17,Ceara,Flamengo,25/8/2019,3,0,0,0,3,3,3,0,0
2018,6662,2018.0,17,Avai,Corinthians,25/8/2019,0,1,1,1,1,1,3,2,2
2019,6663,2019.0,17,CSA,Cruzeiro,25/8/2019,3,3,0,0,6,3,6,0,3
2020,6664,2020.0,17,Botafogo-RJ,Chapecoense,26/8/2019,2,1,0,0,3,2,3,0,1
2021,6665,2021.0,17,Palmeiras,Fluminense,10/9/2019,0,2,0,0,2,0,2,0,2
2022,6666,2022.0,17,Sao Paulo,Gremio,31/8/2019,1,1,1,0,2,2,3,1,1
2023,6667,2023.0,17,Bahia,CSA,31/8/2019,1,1,0,0,2,1,2,0,1
2024,6668,2024.0,17,Chapecoense,Santos,31/8/2019,2,4,0,0,6,2,6,0,4
2025,6669,2025.0,17,Athletico-PR,Ceara,31/8/2019,1,3,0,0,4,1,4,0,3
2026,6670,2026.0,17,Internacional,Botafogo-RJ,31/8/2019,4,4,0,0,8,4,8,0,4
2027,6671,2027.0,17,Flamengo,Palmeiras,1/9/2019,2,2,0,1,4,2,5,1,3
2028,6672,2028.0,17,Fortaleza,Goias,1/9/2019,3,2,0,1,5,3,6,1,3
2029,6673,2029.0,17,Cruzeiro,Vasco,1/9/2019,3,4,0,0,7,3,7,0,4
2030,6674,2030.0,17,Corinthians,Atletico-MG,1/9/2019,0,1,0,0,1,0,1,0,1
2031,6675,2031.0,17,Fluminense,Avai,2/9/2019,3,1,0,0,4,3,4,0,1
2032,6676,2032.0,17,Vasco,Bahia,7/9/2019,3,1,0,0,4,3,4,0,1
2033,6677,2033.0,17,Corinthians,Ceara,7/9/2019,1,1,0,0,2,1,2,0,1
2034,6678,2034.0,17,Avai,Flamengo,7/9/2019,1,2,1,0,3,2,4,1,2
2035,6679,2035.0,17,Fortaleza,Fluminense,7/9/2019,1,2,0,0,3,1,3,0,2
2036,6680,2036.0,17,Internacional,Sao Paulo,7/9/2019,1,5,0,0,6,1,6,0,5
2037,6681,2037.0,17,Goias,Palmeiras,7/9/2019,5,1,0,1,6,5,7,1,2
2038,6682,2038.0,17,Cruzeiro,Gremio,8/9/2019,2,1,0,0,3,2,3,0,1
2039,6683,2039.0,17,Santos,Athletico-PR,8/9/2019,3,6,0,0,9,3,9,0,6
2040,6684,2040.0,17,Botafogo-RJ,Atletico-MG,8/9/2019,4,3,0,1,7,4,8,1,4
2041,6685,2041.0,17,CSA,Chapecoense,8/9/2019,3,2,0,2,5,3,7,2,4
2042,6686,2042.0,17,Flamengo,Santos,14/9/2019,2,5,0,0,7,2,7,0,5
2043,6687,2043.0,17,Chapecoense,Vasco,14/9/2019,2,5,0,0,7,2,7,0,5
2044,6688,2044.0,17,Palmeiras,Cruzeiro,14/9/2019,2,3,0,0,5,2,5,0,3
2045,6689,2045.0,17,Ceara,Botafogo-RJ,14/9/2019,1,1,0,0,2,1,2,0,1
2046,6690,2046.0,17,Athletico-PR,Avai,15/9/2019,1,0,0,0,1,1,1,0,0
2047,6691,2047.0,17,Atletico-MG,Internacional,15/9/2019,0,1,0,0,1,0,1,0,1
2048,6692,2048.0,17,Bahia,Fortaleza,15/9/2019,1,1,0,0,2,1,2,0,1
2049,6693,2049.0,17,Gremio,Goias,15/9/2019,0,1,0,0,1,0,1,0,1
2050,6694,2050.0,17,Fluminense,Corinthians,15/9/2019,4,1,0,0,5,4,5,0,1
2051,6695,2051.0,17,Sao Paulo,CSA,15/9/2019,1,3,0,0,4,1,4,0,3
2052,6696,2052.0,17,Botafogo-RJ,Sao Paulo,21/9/2019,3,1,0,0,4,3,4,0,1
2053,6697,2053.0,17,Cruzeiro,Flamengo,21/9/2019,2,2,0,0,4,2,4,0,2
2054,6698,2054.0,17,Corinthians,Bahia,21/9/2019,2,4,0,0,6,2,6,0,4
2055,6699,2055.0,17,Santos,Gremio,21/9/2019,1,4,0,0,5,1,5,0,4
2056,6700,2056.0,17,Internacional,Chapecoense,22/9/2019,0,4,0,0,4,0,4,0,4
2057,6701,2057.0,17,Fortaleza,Palmeiras,22/9/2019,4,1,0,0,5,4,5,0,1
2058,6702,2058.0,17,CSA,Ceara,22/9/2019,1,2,0,0,3,1,3,0,2
2059,6703,2059.0,17,Vasco,Athletico-PR,22/9/2019,3,3,0,0,6,3,6,0,3
2060,6704,2060.0,17,Goias,Fluminense,22/9/2019,4,0,1,0,4,5,5,1,0
2061,6705,2061.0,17,Avai,Atletico-MG,23/9/2019,3,1,0,0,4,3,4,0,1
2062,6706,2062.0,17,Ceara,Cruzeiro,25/9/2019,2,3,0,0,5,2,5,0,3
2063,6707,2063.0,17,Bahia,Botafogo-RJ,25/9/2019,1,0,0,1,1,1,2,1,1
2064,6708,2064.0,17,Flamengo,Internacional,25/9/2019,1,1,0,2,2,1,4,2,3
2065,6709,2065.0,17,Sao Paulo,Goias,25/9/2019,2,4,0,0,6,2,6,0,4
2066,6710,2066.0,17,Palmeiras,CSA,26/9/2019,0,1,0,0,1,0,1,0,1
2067,6711,2067.0,17,Fluminense,Santos,26/9/2019,2,3,2,1,5,4,8,3,4
2068,6712,2068.0,17,Gremio,Avai,26/9/2019,1,1,0,0,2,1,2,0,1
2069,6713,2069.0,17,Athletico-PR,Fortaleza,26/9/2019,3,0,0,0,3,3,3,0,0
2070,6714,2070.0,17,Atletico-MG,Vasco,2/10/2019,3,2,0,0,5,3,5,0,2
2071,6715,2071.0,17,Chapecoense,Corinthians,2/10/2019,3,2,0,0,5,3,5,0,2
2072,6716,2072.0,17,Flamengo,Sao Paulo,28/9/2019,3,4,0,0,7,3,7,0,4
2073,6717,2073.0,17,Corinthians,Vasco,29/9/2019,3,5,0,0,8,3,8,0,5
2074,6718,2074.0,17,Santos,CSA,29/9/2019,1,2,1,0,3,2,4,1,2
2075,6719,2075.0,17,Internacional,Palmeiras,29/9/2019,3,2,0,0,5,3,5,0,2
2076,6720,2076.0,17,Fluminense,Gremio,29/9/2019,1,4,0,0,5,1,5,0,4
2077,6721,2077.0,17,Athletico-PR,Chapecoense,29/9/2019,0,1,0,0,1,0,1,0,1
2078,6722,2078.0,17,Atletico-MG,Ceara,29/9/2019,0,2,0,0,2,0,2,0,2
2079,6723,2079.0,17,Avai,Bahia,30/9/2019,1,2,0,0,3,1,3,0,2
2080,6724,2080.0,17,Fortaleza,Botafogo-RJ,30/9/2019,3,2,0,0,5,3,5,0,2
2081,6725,2081.0,17,Goias,Cruzeiro,30/9/2019,0,3,0,0,3,0,3,0,3
2082,6726,2082.0,17,Vasco,Santos,5/10/2019,4,2,0,1,6,4,7,1,3
2083,6727,2083.0,17,Sao Paulo,Fortaleza,5/10/2019,3,2,0,0,5,3,5,0,2
2084,6728,2084.0,17,Gremio,Corinthians,5/10/2019,3,2,0,0,5,3,5,0,2
2085,6729,2085.0,17,Bahia,Athletico-PR,5/10/2019,2,3,0,0,5,2,5,0,3
2086,6730,2086.0,17,Cruzeiro,Internacional,5/10/2019,5,3,0,0,8,5,8,0,3
2087,6731,2087.0,17,Chapecoense,Flamengo,6/10/2019,1,0,0,0,1,1,1,0,0
2088,6732,2088.0,17,Ceara,Goias,6/10/2019,1,0,0,0,1,1,1,0,0
2089,6733,2089.0,17,Palmeiras,Atletico-MG,6/10/2019,3,4,0,0,7,3,7,0,4
2090,6734,2090.0,17,Botafogo-RJ,Fluminense,6/10/2019,4,1,0,0,5,4,5,0,1
2091,6735,2091.0,17,CSA,Avai,6/10/2019,3,3,0,0,6,3,6,0,3
2092,6736,2092.0,17,CSA,Internacional,9/10/2019,2,2,0,0,4,2,4,0,2
2093,6737,2093.0,17,Botafogo-RJ,Goias,9/10/2019,4,2,0,0,6,4,6,0,2
2094,6738,2094.0,17,Fortaleza,Chapecoense,9/10/2019,4,2,0,0,6,4,6,0,2
2095,6739,2095.0,17,Bahia,Sao Paulo,9/10/2019,2,1,0,0,3,2,3,0,1
2096,6740,2096.0,17,Gremio,Ceara,9/10/2019,0,3,0,0,3,0,3,0,3
2097,6741,2097.0,17,Cruzeiro,Fluminense,9/10/2019,4,3,0,0,7,4,7,0,3
2098,6742,2098.0,17,Santos,Palmeiras,9/10/2019,1,2,0,1,3,1,4,1,3
2099,6743,2099.0,17,Corinthians,Athletico-PR,10/10/2019,2,2,0,0,4,2,4,0,2
2100,6744,2100.0,17,Avai,Vasco,10/10/2019,1,1,0,0,2,1,2,0,1
2101,6745,2101.0,17,Flamengo,Atletico-MG,10/10/2019,0,3,0,0,3,0,3,0,3
2102,6746,2102.0,17,Goias,CSA,12/10/2019,2,3,0,0,5,2,5,0,3
2103,6747,2103.0,17,Fluminense,Bahia,12/10/2019,0,1,0,0,1,0,1,0,1
2104,6748,2104.0,17,Palmeiras,Botafogo-RJ,12/10/2019,2,2,0,0,4,2,4,0,2
2105,6749,2105.0,17,Internacional,Santos,13/10/2019,2,3,0,0,5,2,5,0,3
2106,6750,2106.0,17,Athletico-PR,Flamengo,13/10/2019,2,4,0,0,6,2,6,0,4
2107,6751,2107.0,17,Ceara,Avai,13/10/2019,1,3,0,0,4,1,4,0,3
2108,6752,2108.0,17,Vasco,Fortaleza,13/10/2019,2,4,0,1,6,2,7,1,5
2109,6753,2109.0,17,Sao Paulo,Corinthians,13/10/2019,0,1,0,0,1,0,1,0,1
2110,6754,2110.0,17,Atletico-MG,Gremio,13/10/2019,4,1,1,0,5,5,6,1,1
2111,6755,2111.0,17,Chapecoense,Cruzeiro,13/10/2019,1,1,0,0,2,1,2,0,1
2112,6756,2112.0,17,CSA,Atletico-MG,16/10/2019,3,3,0,1,6,3,7,1,4
2113,6757,2113.0,17,Gremio,Bahia,16/10/2019,3,2,0,0,5,3,5,0,2
2114,6758,2114.0,17,Fortaleza,Flamengo,16/10/2019,1,3,0,0,4,1,4,0,3
2115,6759,2115.0,17,Cruzeiro,Sao Paulo,16/10/2019,2,2,0,0,4,2,4,0,2
2116,6760,2116.0,17,Palmeiras,Chapecoense,16/10/2019,1,3,0,1,4,1,5,1,4
2117,6761,2117.0,17,Goias,Corinthians,16/10/2019,3,4,2,0,7,5,9,2,4
2118,6762,2118.0,17,Vasco,Botafogo-RJ,16/10/2019,1,0,0,0,1,1,1,0,0
2119,6763,2119.0,17,Avai,Internacional,17/10/2019,1,3,1,0,4,2,5,1,3
2120,6764,2120.0,17,Santos,Ceara,17/10/2019,3,4,0,0,7,3,7,0,4
2121,6765,2121.0,17,Fluminense,Athletico-PR,17/10/2019,0,1,0,0,1,0,1,0,1
2122,6766,2122.0,17,Fortaleza,Gremio,19/10/2019,4,2,0,1,6,4,7,1,3
2123,6767,2123.0,17,Corinthians,Cruzeiro,19/10/2019,3,1,0,0,4,3,4,0,1
2124,6768,2124.0,17,Internacional,Vasco,20/10/2019,3,1,0,0,4,3,4,0,1
2125,6769,2125.0,17,Sao Paulo,Avai,20/10/2019,4,1,0,1,5,4,6,1,2
2126,6770,2126.0,17,Atletico-MG,Santos,20/10/2019,3,4,0,0,7,3,7,0,4
2127,6771,2127.0,17,Flamengo,Fluminense,20/10/2019,3,5,0,0,8,3,8,0,5
2128,6772,2128.0,17,Chapecoense,Goias,20/10/2019,2,5,0,0,7,2,7,0,5
2129,6773,2129.0,17,Athletico-PR,Palmeiras,20/10/2019,1,2,0,0,3,1,3,0,2
2130,6774,2130.0,17,Bahia,Ceara,21/10/2019,2,3,0,0,5,2,5,0,3
2131,6775,2131.0,17,Botafogo-RJ,CSA,21/10/2019,2,2,0,1,4,2,5,1,3
2132,6776,2132.0,17,Corinthians,Santos,26/10/2019,3,1,0,0,4,3,4,0,1
2133,6777,2133.0,17,Ceara,Vasco,26/10/2019,3,3,0,0,6,3,6,0,3
2134,6778,2134.0,17,Bahia,Internacional,26/10/2019,1,5,0,0,6,1,6,0,5
2135,6779,2135.0,17,Fluminense,Chapecoense,26/10/2019,1,4,0,0,5,1,5,0,4
2136,6780,2136.0,17,Cruzeiro,Fortaleza,26/10/2019,3,1,0,0,4,3,4,0,1
2137,6781,2137.0,17,Athletico-PR,Goias,27/10/2019,1,1,0,0,2,1,2,0,1
2138,6782,2138.0,17,Gremio,Botafogo-RJ,27/10/2019,3,2,0,0,5,3,5,0,2
2139,6784,2139.0,17,Avai,Palmeiras,27/10/2019,3,2,0,0,5,3,5,0,2
2140,6785,2140.0,17,Flamengo,CSA,27/10/2019,1,2,0,0,3,1,3,0,2
2141,6787,2141.0,17,Avai,Fortaleza,30/10/2019,4,1,1,0,5,5,6,1,1
2142,6788,2142.0,17,Atletico-MG,Chapecoense,30/10/2019,3,3,0,0,6,3,6,0,3
2143,6789,2143.0,17,Ceara,Fluminense,30/10/2019,1,1,0,0,2,1,2,0,1
2144,6790,2144.0,17,Vasco,Gremio,30/10/2019,2,2,0,0,4,2,4,0,2
2145,6791,2145.0,17,CSA,Corinthians,30/10/2019,6,2,0,0,8,6,8,0,2
2146,6792,2146.0,17,Santos,Bahia,31/10/2019,5,3,0,0,8,5,8,0,3
2147,6793,2147.0,17,Goias,Flamengo,31/10/2019,5,3,0,1,8,5,9,1,4
2148,6794,2148.0,17,Internacional,Athletico-PR,31/10/2019,3,2,0,0,5,3,5,0,2
2149,6795,2149.0,17,Botafogo-RJ,Cruzeiro,31/10/2019,1,3,0,0,4,1,4,0,3
2150,6796,2150.0,17,Fortaleza,Atletico-MG,2/11/2019,3,3,0,1,6,3,7,1,4
2151,6797,2151.0,17,Fluminense,Vasco,2/11/2019,2,3,0,0,5,2,5,0,3
2152,6798,2152.0,17,Palmeiras,Ceara,2/11/2019,2,2,0,0,4,2,4,0,2
2153,6799,2153.0,17,Chapecoense,Sao Paulo,2/11/2019,2,2,0,0,4,2,4,0,2
2154,6800,2154.0,17,Flamengo,Corinthians,3/11/2019,0,1,0,0,1,0,1,0,1
2155,6801,2155.0,17,Athletico-PR,CSA,3/11/2019,3,4,0,0,7,3,7,0,4
2156,6802,2156.0,17,Gremio,Internacional,3/11/2019,2,2,0,1,4,2,5,1,3
2157,6803,2157.0,17,Santos,Botafogo-RJ,3/11/2019,1,0,0,0,1,1,1,0,0
2158,6804,2158.0,17,Cruzeiro,Bahia,3/11/2019,3,0,1,0,3,4,4,1,0
2159,6805,2159.0,17,Goias,Avai,3/11/2019,1,3,0,0,4,1,4,0,3
2160,6806,2160.0,17,Corinthians,Fortaleza,6/11/2019,2,3,0,0,5,2,5,0,3
2161,6807,2161.0,17,Atletico-MG,Goias,6/11/2019,0,2,0,0,2,0,2,0,2
2162,6808,2162.0,17,Avai,Santos,6/11/2019,5,2,1,1,7,6,9,2,3
2163,6809,2163.0,17,Athletico-PR,Cruzeiro,6/11/2019,3,1,0,1,4,3,5,1,2
2164,6810,2164.0,17,Vasco,Palmeiras,6/11/2019,7,4,1,0,11,8,12,1,4
2165,6811,2165.0,17,Bahia,Chapecoense,6/11/2019,1,3,0,0,4,1,4,0,3
2166,6812,2166.0,17,Ceara,Internacional,7/11/2019,2,2,0,0,4,2,4,0,2
2167,6813,2167.0,17,Sao Paulo,Fluminense,7/11/2019,2,1,0,0,3,2,3,0,1
2168,6814,2168.0,17,Botafogo-RJ,Flamengo,7/11/2019,5,2,1,0,7,6,8,1,2
2169,6815,2169.0,17,Gremio,CSA,7/11/2019,3,2,0,0,5,3,5,0,2
2170,6816,2170.0,17,Goias,Santos,9/11/2019,4,2,0,0,6,4,6,0,2
2171,6817,2171.0,17,Palmeiras,Corinthians,9/11/2019,2,1,0,0,3,2,3,0,1
2172,6818,2172.0,17,Internacional,Fluminense,10/11/2019,3,2,0,0,5,3,5,0,2
2173,6819,2173.0,17,Cruzeiro,Atletico-MG,10/11/2019,1,1,0,0,2,1,2,0,1
2174,6820,2174.0,17,Sao Paulo,Athletico-PR,10/11/2019,2,2,0,0,4,2,4,0,2
2175,6821,2175.0,17,Flamengo,Bahia,10/11/2019,1,0,0,0,1,1,1,0,0
2176,6822,2176.0,17,Chapecoense,Gremio,10/11/2019,2,2,0,0,4,2,4,0,2
2177,6823,2177.0,17,Fortaleza,Ceara,10/11/2019,4,4,0,0,8,4,8,0,4
2178,6824,2178.0,17,CSA,Vasco,10/11/2019,2,2,1,0,4,3,5,1,2
2179,6825,2179.0,17,Botafogo-RJ,Avai,11/11/2019,4,3,0,1,7,4,8,1,4
2180,6826,2180.0,17,Flamengo,Vasco,13/11/2019,6,5,0,0,11,6,11,0,5
2181,6827,2181.0,17,Santos,Cruzeiro,23/11/2019,2,2,0,0,4,2,4,0,2
2182,6828,2182.0,17,Palmeiras,Gremio,24/11/2019,2,3,0,0,5,2,5,0,3
2183,6829,2183.0,17,Atletico-MG,Athletico-PR,24/11/2019,3,2,0,0,5,3,5,0,2
2184,6830,2184.0,17,Goias,Bahia,24/11/2019,2,2,0,0,4,2,4,0,2
2185,6831,2185.0,17,Botafogo-RJ,Corinthians,24/11/2019,4,2,0,0,6,4,6,0,2
2186,6832,2186.0,17,Ceara,Sao Paulo,24/11/2019,3,1,0,0,4,3,4,0,1
2187,6833,2187.0,17,Internacional,Fortaleza,24/11/2019,4,2,0,0,6,4,6,0,2
2188,6834,2188.0,17,Avai,Chapecoense,24/11/2019,0,1,1,1,1,1,3,2,2
2189,6835,2189.0,17,CSA,Fluminense,25/11/2019,2,2,0,0,4,2,4,0,2
2190,6836,2190.0,17,Santos,Sao Paulo,16/11/2019,0,3,0,0,3,0,3,0,3
2191,6837,2191.0,17,Fluminense,Atletico-MG,16/11/2019,2,3,0,0,5,2,5,0,3
2192,6838,2192.0,17,Gremio,Flamengo,17/11/2019,1,3,0,1,4,1,5,1,4
2193,6839,2193.0,17,Bahia,Palmeiras,17/11/2019,2,0,0,0,2,2,2,0,0
2194,6840,2194.0,17,Chapecoense,Ceara,17/11/2019,2,1,0,0,3,2,3,0,1
2195,6841,2195.0,17,Athletico-PR,Botafogo-RJ,17/11/2019,4,1,0,0,5,4,5,0,1
2196,6842,2196.0,17,Corinthians,Internacional,17/11/2019,0,2,0,0,2,0,2,0,2
2197,6843,2197.0,17,Fortaleza,CSA,17/11/2019,0,1,0,0,1,0,1,0,1
2198,6844,2198.0,17,Vasco,Goias,18/11/2019,2,2,0,0,4,2,4,0,2
2199,6845,2199.0,17,Cruzeiro,Avai,18/11/2019,3,2,0,0,5,3,5,0,2
2200,6846,2200.0,17,Internacional,Goias,27/11/2019,2,4,0,0,6,2,6,0,4
2201,6847,2201.0,17,Chapecoense,Botafogo-RJ,27/11/2019,2,3,0,0,5,2,5,0,3
2202,6848,2202.0,17,Bahia,Atletico-MG,27/11/2019,1,1,0,0,2,1,2,0,1
2203,6849,2203.0,17,Athletico-PR,Gremio,27/11/2019,3,4,0,1,7,3,8,1,5
2204,6850,2204.0,17,Flamengo,Ceara,27/11/2019,2,1,0,1,3,2,4,1,2
2205,6851,2205.0,17,Corinthians,Avai,27/11/2019,0,1,0,0,1,0,1,0,1
2206,6852,2206.0,17,Fluminense,Palmeiras,28/11/2019,3,4,0,0,7,3,7,0,4
2207,6853,2207.0,17,Fortaleza,Santos,28/11/2019,2,8,0,2,10,2,12,2,10
2208,6854,2208.0,17,Sao Paulo,Vasco,28/11/2019,4,2,0,0,6,4,6,0,2
2209,6855,2209.0,17,Cruzeiro,CSA,28/11/2019,0,4,0,0,4,0,4,0,4
2210,6856,2210.0,17,Botafogo-RJ,Internacional,30/11/2019,2,3,0,0,5,2,5,0,3
2211,6857,2211.0,17,Ceara,Athletico-PR,30/11/2019,7,2,0,1,9,7,10,1,3
2212,6858,2212.0,17,Avai,Fluminense,1/12/2019,4,5,0,0,9,4,9,0,5
2213,6859,2213.0,17,Palmeiras,Flamengo,1/12/2019,1,2,0,0,3,1,3,0,2
2214,6860,2214.0,17,Goias,Fortaleza,1/12/2019,1,4,0,0,5,1,5,0,4
2215,6861,2215.0,17,CSA,Bahia,1/12/2019,3,4,0,1,7,3,8,1,5
2216,6862,2216.0,17,Atletico-MG,Corinthians,1/12/2019,3,1,0,0,4,3,4,0,1
2217,6863,2217.0,17,Santos,Chapecoense,1/12/2019,3,4,0,0,7,3,7,0,4
2218,6865,2218.0,17,Vasco,Cruzeiro,2/12/2019,3,3,0,0,6,3,6,0,3
2219,6866,2219.0,17,Athletico-PR,Santos,4/12/2019,2,4,0,1,6,2,7,1,5
2220,6867,2220.0,17,Ceara,Corinthians,4/12/2019,3,4,1,0,7,4,8,1,4
2221,6868,2221.0,17,Atletico-MG,Botafogo-RJ,4/12/2019,1,3,0,0,4,1,4,0,3
2222,6869,2222.0,17,Chapecoense,CSA,4/12/2019,1,2,0,1,3,1,4,1,3
2223,6870,2223.0,17,Fluminense,Fortaleza,4/12/2019,2,1,1,1,3,3,5,2,2
2224,6871,2224.0,17,Sao Paulo,Internacional,4/12/2019,3,4,0,0,7,3,7,0,4
2225,6872,2225.0,17,Gremio,Cruzeiro,5/12/2019,0,4,0,1,4,0,5,1,5
2226,6873,2226.0,17,Palmeiras,Goias,5/12/2019,5,1,0,0,6,5,6,0,1
2227,6874,2227.0,17,Bahia,Vasco,5/12/2019,3,2,1,1,5,4,7,2,3
2228,6875,2228.0,17,Flamengo,Avai,5/12/2019,0,1,0,0,1,0,1,0,1
2229,6876,2229.0,17,Corinthians,Fluminense,8/12/2019,1,3,0,0,4,1,4,0,3
2230,6877,2230.0,17,Santos,Flamengo,8/12/2019,2,3,0,0,5,2,5,0,3
2231,6878,2231.0,17,Botafogo-RJ,Ceara,8/12/2019,0,2,0,0,2,0,2,0,2
2232,6879,2232.0,17,CSA,Sao Paulo,8/12/2019,1,3,0,1,4,1,5,1,4
2233,6880,2233.0,17,Internacional,Atletico-MG,8/12/2019,4,1,0,0,5,4,5,0,1
2234,6881,2234.0,17,Cruzeiro,Palmeiras,8/12/2019,0,1,0,0,1,0,1,0,1
2235,6882,2235.0,17,Goias,Gremio,8/12/2019,1,1,0,0,2,1,2,0,1
2236,6883,2236.0,17,Vasco,Chapecoense,8/12/2019,2,3,0,0,5,2,5,0,3
2237,6884,2237.0,17,Avai,Athletico-PR,8/12/2019,2,1,0,0,3,2,3,0,1
2238,6885,2238.0,17,Fortaleza,Bahia,8/12/2019,2,1,0,0,3,2,3,0,1
2239,6886,2239.0,18,Fortaleza,Athletico-PR,8/8/2020,3,2,1,0,5,4,6,1,2
2240,6887,2240.0,18,Coritiba,Internacional,8/8/2020,3,4,0,0,7,3,7,0,4
2241,6888,2241.0,18,Sport,Ceara,8/8/2020,3,3,0,0,6,3,6,0,3
2242,6889,2242.0,18,Santos,Bragantino,9/8/2020,0,1,0,0,1,0,1,0,1
2243,6890,2243.0,18,Flamengo,Atletico-MG,9/8/2020,3,2,0,0,5,3,5,0,2
2244,6891,2244.0,18,Gremio,Fluminense,9/8/2020,2,3,0,0,5,2,5,0,3
2245,6892,2245.0,18,Corinthians,Atletico-GO,30/9/2020,2,0,0,0,2,2,2,0,0
2246,6893,2246.0,18,Botafogo-RJ,Bahia,30/9/2020,2,3,1,0,5,3,6,1,3
2247,6894,2247.0,18,Goias,Sao Paulo,3/12/2020,3,0,0,0,3,3,3,0,0
2248,6895,2248.0,18,Palmeiras,Vasco,26/1/2021,1,1,0,0,2,1,2,0,1
2249,6896,2249.0,18,Athletico-PR,Goias,12/8/2020,3,3,0,0,6,3,6,0,3
2250,6897,2250.0,18,Atletico-MG,Corinthians,12/8/2020,0,1,0,0,1,0,1,0,1
2251,6898,2251.0,18,Bragantino,Botafogo-RJ,12/8/2020,3,1,0,0,4,3,4,0,1
2252,6899,2252.0,18,Bahia,Coritiba,12/8/2020,0,5,0,0,5,0,5,0,5
2253,6900,2253.0,18,Atletico-GO,Flamengo,12/8/2020,1,1,0,1,2,1,3,1,2
2254,6901,2254.0,18,Ceara,Gremio,12/8/2020,3,1,0,0,4,3,4,0,1
2255,6902,2255.0,18,Fluminense,Palmeiras,12/8/2020,3,3,0,0,6,3,6,0,3
2256,6903,2256.0,18,Sao Paulo,Fortaleza,13/8/2020,1,2,0,0,3,1,3,0,2
2257,6904,2257.0,18,Internacional,Santos,13/8/2020,2,3,0,0,5,2,5,0,3
2258,6905,2258.0,18,Vasco,Sport,13/8/2020,2,3,0,1,5,2,6,1,4
2259,6906,2259.0,18,Gremio,Corinthians,15/8/2020,2,3,0,0,5,2,5,0,3
2260,6907,2260.0,18,Coritiba,Flamengo,15/8/2020,5,3,1,0,8,6,9,1,3
2261,6908,2261.0,18,Palmeiras,Goias,15/8/2020,1,3,0,0,4,1,4,0,3
2262,6909,2262.0,18,Atletico-MG,Ceara,16/8/2020,2,4,0,0,6,2,6,0,4
2263,6910,2263.0,18,Bahia,Bragantino,16/8/2020,1,1,0,0,2,1,2,0,1
2264,6911,2264.0,18,Vasco,Sao Paulo,16/8/2020,2,5,0,0,7,2,7,0,5
2265,6912,2265.0,18,Fluminense,Internacional,16/8/2020,2,2,0,0,4,2,4,0,2
2266,6913,2266.0,18,Atletico-GO,Sport,16/8/2020,1,2,1,0,3,2,4,1,2
2267,6914,2267.0,18,Fortaleza,Botafogo-RJ,16/8/2020,2,1,0,0,3,2,3,0,1
2268,6915,2268.0,18,Santos,Athletico-PR,16/8/2020,1,1,0,0,2,1,2,0,1
2269,6916,2269.0,18,Flamengo,Gremio,19/8/2020,3,3,0,0,6,3,6,0,3
2270,6917,2270.0,18,Bragantino,Fluminense,19/8/2020,5,5,0,0,10,5,10,0,5
