,ID,campeonato,rodata,data,clube_mandante,clube_visitante,qtd_cartao_amarelo_mandante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_mandante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_vermelhos,total_cartoes_amarelos,total_cartoes_partida,faltas_mandante,faltas_visitante,total_faltas_partida
905,5908,15,17,30/7/2017,Chapecoense,Atletico-GO,1,1,0,0,1,1,0,2,2,21,19,40
906,5909,15,17,30/7/2017,Coritiba,Atletico-MG,4,4,0,0,4,4,0,8,8,18,25,43
907,5910,15,17,30/7/2017,Bahia,Sport,2,6,0,0,2,6,0,8,8,18,24,42
908,5911,15,17,30/7/2017,Corinthians,Flamengo,0,1,0,0,0,1,0,1,1,9,16,25
909,5912,15,17,30/7/2017,Gremio,Santos,4,5,1,0,5,5,1,9,10,14,17,31
910,5913,15,17,30/7/2017,Cruzeiro,Vitoria,4,4,0,0,4,4,0,8,8,15,23,38
911,5914,15,17,31/7/2017,Vasco,Athletico-PR,3,3,0,0,3,3,0,6,6,13,20,33
912,5915,15,17,9/8/2017,Ponte Preta,Fluminense,1,1,0,0,1,1,0,2,2,14,12,26
913,5916,15,18,2/8/2017,Sport,Fluminense,5,4,0,1,5,5,1,9,10,14,18,32
914,5917,15,18,2/8/2017,Chapecoense,Bahia,5,3,0,0,5,3,0,8,8,26,17,43
915,5918,15,18,2/8/2017,Atletico-MG,Corinthians,3,1,0,0,3,1,0,4,4,19,12,31
916,5919,15,18,2/8/2017,Vitoria,Ponte Preta,3,1,0,0,3,1,0,4,4,20,7,27
917,5920,15,18,2/8/2017,Santos,Flamengo,3,3,1,1,4,4,2,6,8,18,15,33
918,5921,15,18,2/8/2017,Atletico-GO,Gremio,4,2,0,0,4,2,0,6,6,20,21,41
919,5922,15,18,2/8/2017,Botafogo-RJ,Palmeiras,5,2,0,0,5,2,0,7,7,22,14,36
920,5923,15,18,3/8/2017,Athletico-PR,Avai,1,2,0,0,1,2,0,3,3,9,18,27
921,5924,15,18,3/8/2017,Sao Paulo,Coritiba,4,5,0,0,4,5,0,9,9,18,15,33
922,5925,15,18,3/8/2017,Vasco,Cruzeiro,4,1,0,0,4,1,0,5,5,12,18,30
923,5926,15,19,5/8/2017,Corinthians,Sport,1,2,0,0,1,2,0,3,3,2,10,12
924,5927,15,19,5/8/2017,Fluminense,Atletico-GO,1,3,0,0,1,3,0,4,4,13,12,25
925,5928,15,19,6/8/2017,Flamengo,Vitoria,4,2,0,0,4,2,0,6,6,15,21,36
926,5929,15,19,6/8/2017,Cruzeiro,Botafogo-RJ,3,3,0,0,3,3,0,6,6,16,15,31
927,5930,15,19,6/8/2017,Gremio,Atletico-MG,3,1,0,0,3,1,0,4,4,18,13,31
928,5932,15,19,6/8/2017,Palmeiras,Athletico-PR,1,3,0,0,1,3,0,4,4,10,22,32
929,5933,15,19,6/8/2017,Bahia,Sao Paulo,4,2,0,0,4,2,0,6,6,20,12,32
930,5934,15,19,6/8/2017,Avai,Santos,3,1,0,0,3,1,0,4,4,22,16,38
931,5935,15,19,6/8/2017,Ponte Preta,Vasco,1,4,0,0,1,4,0,5,5,17,16,33
932,5936,15,20,12/8/2017,Atletico-GO,Coritiba,2,3,0,0,2,3,0,5,5,27,20,47
933,5937,15,20,12/8/2017,Vitoria,Avai,1,3,0,0,1,3,0,4,4,14,11,25
934,5938,15,20,13/8/2017,Sao Paulo,Cruzeiro,5,4,1,2,6,6,3,9,12,19,18,37
935,5939,15,20,13/8/2017,Sport,Ponte Preta,1,1,0,0,1,1,0,2,2,14,10,24
936,5940,15,20,13/8/2017,Atletico-MG,Flamengo,4,2,0,1,4,3,1,6,7,22,17,39
937,5941,15,20,13/8/2017,Vasco,Palmeiras,1,2,0,0,1,2,0,3,3,17,13,30
938,5942,15,20,13/8/2017,Athletico-PR,Bahia,2,4,0,0,2,4,0,6,6,13,15,28
939,5943,15,20,13/8/2017,Botafogo-RJ,Gremio,3,1,0,0,3,1,0,4,4,18,15,33
940,5944,15,20,14/8/2017,Santos,Fluminense,2,2,0,0,2,2,0,4,4,7,10,17
941,5945,15,20,23/8/2017,Chapecoense,Corinthians,1,4,0,0,1,4,0,5,5,13,7,20
942,5946,15,21,19/8/2017,Corinthians,Vitoria,1,2,0,0,1,2,0,3,3,9,21,30
943,5947,15,21,19/8/2017,Flamengo,Atletico-GO,2,3,0,0,2,3,0,5,5,12,13,25
944,5948,15,21,20/8/2017,Gremio,Athletico-PR,2,2,0,0,2,2,0,4,4,11,26,37
945,5949,15,21,20/8/2017,Avai,Sao Paulo,1,3,0,0,1,3,0,4,4,17,16,33
946,5950,15,21,20/8/2017,Bahia,Vasco,0,4,0,0,0,4,0,4,4,18,18,36
947,5951,15,21,20/8/2017,Cruzeiro,Sport,1,0,0,0,1,0,0,1,1,11,12,23
948,5952,15,21,20/8/2017,Ponte Preta,Botafogo-RJ,4,4,0,0,4,4,0,8,8,18,18,36
949,5953,15,21,20/8/2017,Coritiba,Santos,3,1,0,0,3,1,0,4,4,13,7,20
950,5954,15,21,20/8/2017,Palmeiras,Chapecoense,1,4,0,0,1,4,0,5,5,11,24,35
951,5955,15,21,21/8/2017,Fluminense,Atletico-MG,1,2,0,0,1,2,0,3,3,0,0,0
952,5956,15,22,26/8/2017,Fluminense,Vasco,2,4,0,0,2,4,0,6,6,14,12,26
953,5957,15,22,26/8/2017,Corinthians,Atletico-GO,1,5,0,0,1,5,0,6,6,15,17,32
954,5958,15,22,27/8/2017,Ponte Preta,Atletico-MG,4,4,0,0,4,4,0,8,8,20,19,39
955,5959,15,22,27/8/2017,Palmeiras,Sao Paulo,1,2,0,0,1,2,0,3,3,12,8,20
956,5960,15,22,27/8/2017,Bahia,Botafogo-RJ,2,0,0,0,2,0,0,2,2,14,9,23
957,5961,15,22,27/8/2017,Flamengo,Athletico-PR,0,2,0,0,0,2,0,2,2,6,11,17
958,5962,15,22,27/8/2017,Cruzeiro,Santos,0,2,0,0,0,2,0,2,2,13,18,31
959,5963,15,22,27/8/2017,Avai,Chapecoense,4,5,0,0,4,5,0,9,9,18,22,40
960,5964,15,22,28/8/2017,Coritiba,Vitoria,2,2,2,1,4,3,3,4,7,18,22,40
961,5965,15,22,2/9/2017,Gremio,Sport,1,5,0,0,1,5,0,6,6,8,21,29
962,5966,15,23,9/9/2017,Atletico-MG,Palmeiras,3,3,0,2,3,5,2,6,8,14,18,32
963,5967,15,23,9/9/2017,Vasco,Gremio,3,0,0,0,3,0,0,3,3,18,11,29
964,5968,15,23,9/9/2017,Sao Paulo,Ponte Preta,2,1,1,0,3,1,1,3,4,12,9,21
965,5969,15,23,10/9/2017,Athletico-PR,Coritiba,1,3,0,1,1,4,1,4,5,16,15,31
966,5970,15,23,10/9/2017,Santos,Corinthians,3,5,0,0,3,5,0,8,8,9,17,26
967,5971,15,23,10/9/2017,Sport,Avai,4,5,0,0,4,5,0,9,9,13,17,30
968,5972,15,23,10/9/2017,Vitoria,Fluminense,1,3,0,1,1,4,1,4,5,9,11,20
969,5973,15,23,10/9/2017,Chapecoense,Cruzeiro,2,1,0,0,2,1,0,3,3,15,17,32
970,5975,15,23,11/9/2017,Atletico-GO,Bahia,1,2,0,0,1,2,0,3,3,16,11,27
971,5976,15,24,16/9/2017,Botafogo-RJ,Santos,2,2,0,0,2,2,0,4,4,14,12,26
972,5977,15,24,16/9/2017,Ponte Preta,Atletico-GO,2,2,0,0,2,2,0,4,4,22,20,42
973,5978,15,24,17/9/2017,Avai,Atletico-MG,2,3,0,1,2,4,1,5,6,17,16,33
974,5979,15,24,17/9/2017,Gremio,Chapecoense,1,5,0,0,1,5,0,6,6,6,19,25
975,5980,15,24,17/9/2017,Corinthians,Vasco,1,2,0,0,1,2,0,3,3,15,9,24
976,5981,15,24,17/9/2017,Athletico-PR,Fluminense,3,3,0,0,3,3,0,6,6,15,13,28
977,5982,15,24,17/9/2017,Vitoria,Sao Paulo,3,2,0,0,3,2,0,5,5,21,16,37
978,5983,15,24,17/9/2017,Flamengo,Sport,0,3,0,1,0,4,1,3,4,13,18,31
979,5984,15,24,17/9/2017,Cruzeiro,Bahia,5,1,1,0,6,1,1,6,7,12,19,31
980,5985,15,24,18/9/2017,Palmeiras,Coritiba,3,3,0,0,3,3,0,6,6,18,17,35
981,5986,15,25,23/9/2017,Flamengo,Avai,2,0,0,0,2,0,0,2,2,14,16,30
982,5987,15,25,23/9/2017,Santos,Athletico-PR,1,1,0,0,1,1,0,2,2,7,14,21
983,5988,15,25,24/9/2017,Sao Paulo,Corinthians,2,4,0,0,2,4,0,6,6,13,12,25
984,5989,15,25,24/9/2017,Chapecoense,Ponte Preta,4,3,0,0,4,3,0,7,7,16,19,35
985,5990,15,25,24/9/2017,Coritiba,Botafogo-RJ,2,3,0,0,2,3,0,5,5,20,19,39
986,5991,15,25,24/9/2017,Atletico-GO,Cruzeiro,4,2,0,0,4,2,0,6,6,16,18,34
987,5992,15,25,24/9/2017,Fluminense,Palmeiras,2,2,0,0,2,2,0,4,4,26,9,35
988,5993,15,25,24/9/2017,Atletico-MG,Vitoria,1,2,0,0,1,2,0,3,3,10,21,31
989,5994,15,25,24/9/2017,Bahia,Gremio,4,5,0,0,4,5,0,9,9,18,17,35
990,5995,15,25,25/9/2017,Sport,Vasco,1,4,1,0,2,4,1,5,6,13,16,29
991,5996,15,26,30/9/2017,Vasco,Chapecoense,3,0,0,0,3,0,0,3,3,15,22,37
992,5997,15,26,30/9/2017,Bahia,Coritiba,4,5,0,0,4,5,0,9,9,13,18,31
993,5998,15,26,30/9/2017,Palmeiras,Santos,3,5,0,0,3,5,0,8,8,18,22,40
994,5999,15,26,1/10/2017,Cruzeiro,Corinthians,3,4,0,0,3,4,0,7,7,15,14,29
995,6000,15,26,1/10/2017,Botafogo-RJ,Vitoria,2,2,1,0,3,2,1,4,5,11,21,32
996,6001,15,26,1/10/2017,Sao Paulo,Sport,0,2,0,0,0,2,0,2,2,12,15,27
997,6002,15,26,1/10/2017,Gremio,Fluminense,1,2,0,0,1,2,0,3,3,12,18,30
998,6003,15,26,1/10/2017,Avai,Atletico-GO,2,2,0,0,2,2,0,4,4,14,24,38
999,6004,15,26,1/10/2017,Athletico-PR,Atletico-MG,1,4,0,0,1,4,0,5,5,17,16,33
1000,6005,15,26,2/10/2017,Ponte Preta,Flamengo,5,3,1,0,6,3,1,8,9,23,17,40
1001,6006,15,28,7/10/2017,Cruzeiro,Ponte Preta,5,1,0,1,5,2,1,6,7,8,12,20
1002,6007,15,28,14/10/2017,Vasco,Botafogo-RJ,5,3,0,0,5,3,0,8,8,16,13,29
1003,6008,15,28,14/10/2017,Sao Paulo,Athletico-PR,1,2,0,1,1,3,1,3,4,6,12,18
1004,6009,15,28,15/10/2017,Chapecoense,Flamengo,2,2,0,0,2,2,0,4,4,23,17,40
1005,6010,15,28,15/10/2017,Atletico-GO,Palmeiras,2,1,1,0,3,1,1,3,4,18,13,31
1006,6011,15,28,15/10/2017,Fluminense,Avai,2,2,0,0,2,2,0,4,4,18,12,30
1007,6012,15,28,15/10/2017,Sport,Atletico-MG,2,2,0,0,2,2,0,4,4,19,14,33
1008,6013,15,28,15/10/2017,Coritiba,Gremio,4,3,0,0,4,3,0,7,7,14,16,30
1009,6014,15,28,15/10/2017,Bahia,Corinthians,0,2,0,0,0,2,0,2,2,11,16,27
1010,6015,15,28,16/10/2017,Santos,Vitoria,2,4,0,0,2,4,0,6,6,12,15,27
1011,6016,15,27,11/10/2017,Athletico-PR,Atletico-GO,3,2,0,0,3,2,0,5,5,15,17,32
1012,6017,15,27,11/10/2017,Botafogo-RJ,Chapecoense,1,3,0,0,1,3,0,4,4,12,20,32
1013,6018,15,27,11/10/2017,Corinthians,Coritiba,1,3,0,0,1,3,0,4,4,8,16,24
1014,6020,15,27,11/10/2017,Avai,Vasco,5,3,1,1,6,4,2,8,10,23,28,51
1015,6021,15,27,11/10/2017,Atletico-MG,Sao Paulo,1,3,0,0,1,3,0,4,4,16,12,28
1016,6022,15,27,12/10/2017,Vitoria,Sport,2,3,1,0,3,3,1,5,6,18,13,31
1017,6023,15,27,12/10/2017,Flamengo,Fluminense,2,4,0,0,2,4,0,6,6,17,16,33
1018,6024,15,27,12/10/2017,Ponte Preta,Santos,3,2,1,0,4,2,1,5,6,20,11,31
1019,6025,15,27,12/10/2017,Palmeiras,Bahia,1,2,0,0,1,2,0,3,3,23,24,47
1020,6026,15,29,18/10/2017,Atletico-GO,Vasco,2,2,1,0,3,2,1,4,5,23,10,33
1021,6027,15,29,18/10/2017,Coritiba,Cruzeiro,1,1,0,0,1,1,0,2,2,7,9,16
1022,6028,15,29,18/10/2017,Atletico-MG,Chapecoense,2,3,1,0,3,3,1,5,6,16,15,31
1023,6029,15,29,18/10/2017,Avai,Botafogo-RJ,2,4,0,0,2,4,0,6,6,20,22,42
1024,6030,15,29,18/10/2017,Fluminense,Sao Paulo,2,0,0,0,2,0,0,2,2,23,12,35
1025,6031,15,29,18/10/2017,Corinthians,Gremio,1,1,0,0,1,1,0,2,2,13,14,27
1026,6032,15,29,19/10/2017,Vitoria,Athletico-PR,0,3,0,0,0,3,0,3,3,11,12,23
1027,6033,15,29,19/10/2017,Palmeiras,Ponte Preta,0,4,0,0,0,4,0,4,4,14,18,32
1028,6034,15,29,19/10/2017,Flamengo,Bahia,5,4,0,0,5,4,0,9,9,23,11,34
1029,6035,15,29,19/10/2017,Sport,Santos,1,5,0,0,1,5,0,6,6,17,23,40
1030,6036,15,30,21/10/2017,Vasco,Coritiba,1,2,1,0,2,2,1,3,4,10,15,25
1031,6037,15,30,22/10/2017,Santos,Atletico-GO,1,1,0,0,1,1,0,2,2,15,14,29
1032,6038,15,30,22/10/2017,Bahia,Vitoria,2,3,0,0,2,3,0,5,5,12,17,29
1033,6039,15,30,22/10/2017,Gremio,Palmeiras,2,1,0,0,2,1,0,3,3,17,19,36
1034,6040,15,30,22/10/2017,Sao Paulo,Flamengo,1,1,0,0,1,1,0,2,2,14,12,26
1035,6041,15,30,22/10/2017,Athletico-PR,Sport,0,2,0,0,0,2,0,2,2,15,13,28
1036,6042,15,30,22/10/2017,Cruzeiro,Atletico-MG,2,4,0,0,2,4,0,6,6,23,14,37
1037,6043,15,30,22/10/2017,Chapecoense,Fluminense,1,1,0,0,1,1,0,2,2,22,12,34
1038,6044,15,30,22/10/2017,Ponte Preta,Avai,5,2,0,0,5,2,0,7,7,19,19,38
1039,6045,15,30,23/10/2017,Botafogo-RJ,Corinthians,3,2,0,0,3,2,0,5,5,19,14,33
1040,6046,15,31,28/10/2017,Sao Paulo,Santos,1,6,0,0,1,6,0,7,7,12,31,43
1041,6047,15,31,28/10/2017,Flamengo,Vasco,1,1,0,0,1,1,0,2,2,16,12,28
1042,6048,15,31,28/10/2017,Athletico-PR,Chapecoense,1,4,0,0,1,4,0,5,5,6,20,26
1043,6049,15,31,29/10/2017,Ponte Preta,Corinthians,4,1,0,0,4,1,0,5,5,19,12,31
1044,6050,15,31,29/10/2017,Fluminense,Bahia,1,3,0,1,1,4,1,4,5,19,17,36
1045,6051,15,31,29/10/2017,Atletico-MG,Botafogo-RJ,1,2,0,0,1,2,0,3,3,21,16,37
1046,6052,15,31,29/10/2017,Vitoria,Atletico-GO,1,3,0,0,1,3,0,4,4,19,18,37
1047,6053,15,31,29/10/2017,Sport,Coritiba,3,6,0,0,3,6,0,9,9,21,21,42
1048,6054,15,31,29/10/2017,Avai,Gremio,1,2,0,0,1,2,0,3,3,13,19,32
1049,6055,15,31,30/10/2017,Palmeiras,Cruzeiro,0,2,0,0,0,2,0,2,2,9,9,18
1050,6056,15,32,4/11/2017,Santos,Atletico-MG,1,3,0,0,1,3,0,4,4,12,18,30
1051,6057,15,32,4/11/2017,Botafogo-RJ,Fluminense,3,4,0,0,3,4,0,7,7,16,16,32
1052,6058,15,32,4/11/2017,Atletico-GO,Sao Paulo,2,0,0,0,2,0,0,2,2,17,9,26
1053,6059,15,32,4/11/2017,Coritiba,Avai,1,2,0,0,1,2,0,3,3,15,6,21
1054,6060,15,32,5/11/2017,Corinthians,Palmeiras,6,5,0,1,6,6,1,11,12,21,11,32
1055,6061,15,32,5/11/2017,Cruzeiro,Athletico-PR,1,2,0,0,1,2,0,3,3,9,13,22
1056,6063,15,32,5/11/2017,Bahia,Ponte Preta,1,2,0,0,1,2,0,3,3,16,18,34
1057,6064,15,32,5/11/2017,Vasco,Vitoria,3,4,0,0,3,4,0,7,7,17,23,40
1058,6065,15,32,5/11/2017,Chapecoense,Sport,3,3,0,1,3,4,1,6,7,21,16,37
1059,6066,15,33,8/11/2017,Ponte Preta,Gremio,4,3,1,0,5,3,1,7,8,19,14,33
1060,6067,15,33,8/11/2017,Avai,Bahia,2,2,0,0,2,2,0,4,4,18,25,43
1061,6068,15,33,8/11/2017,Sport,Botafogo-RJ,2,4,0,0,2,4,0,6,6,13,20,33
1062,6069,15,33,8/11/2017,Athletico-PR,Corinthians,2,1,0,0,2,1,0,3,3,11,11,22
1063,6070,15,33,8/11/2017,Santos,Vasco,2,5,0,0,2,5,0,7,7,14,14,28
1064,6071,15,33,8/11/2017,Flamengo,Cruzeiro,2,3,0,0,2,3,0,5,5,17,10,27
1065,6072,15,33,8/11/2017,Vitoria,Palmeiras,4,1,1,0,5,1,1,5,6,20,10,30
1066,6073,15,33,9/11/2017,Sao Paulo,Chapecoense,1,2,0,0,1,2,0,3,3,8,14,22
1067,6074,15,33,9/11/2017,Atletico-MG,Atletico-GO,6,5,0,0,6,5,0,11,11,19,13,32
1068,6075,15,33,9/11/2017,Fluminense,Coritiba,3,4,0,0,3,4,0,7,7,11,20,31
1069,6076,15,34,11/11/2017,Botafogo-RJ,Athletico-PR,0,1,0,0,0,1,0,1,1,13,14,27
1070,6077,15,34,11/11/2017,Corinthians,Avai,3,3,0,0,3,3,0,6,6,15,12,27
1071,6078,15,34,12/11/2017,Vasco,Sao Paulo,2,2,0,1,2,3,1,4,5,15,15,30
1072,6079,15,34,12/11/2017,Palmeiras,Flamengo,0,1,0,0,0,1,0,1,1,12,18,30
1073,6080,15,34,12/11/2017,Atletico-GO,Sport,0,3,0,0,0,3,0,3,3,20,15,35
1074,6081,15,34,12/11/2017,Gremio,Vitoria,0,2,0,1,0,3,1,2,3,14,16,30
1075,6082,15,34,12/11/2017,Bahia,Atletico-MG,1,4,0,0,1,4,0,5,5,12,13,25
1076,6083,15,34,12/11/2017,Cruzeiro,Fluminense,4,3,0,1,4,4,1,7,8,13,8,21
1077,6084,15,34,12/11/2017,Coritiba,Ponte Preta,2,2,0,0,2,2,0,4,4,17,15,32
1078,6085,15,34,13/11/2017,Chapecoense,Santos,0,3,0,0,0,3,0,3,3,10,16,26
1079,6086,15,35,15/11/2017,Ponte Preta,Athletico-PR,1,3,0,0,1,3,0,4,4,12,10,22
1080,6087,15,35,15/11/2017,Cruzeiro,Avai,4,2,0,0,4,2,0,6,6,10,9,19
1081,6088,15,35,15/11/2017,Gremio,Sao Paulo,1,3,0,0,1,3,0,4,4,16,12,28
1082,6089,15,35,15/11/2017,Vasco,Atletico-MG,1,0,0,0,1,0,0,1,1,12,17,29
1083,6090,15,35,15/11/2017,Corinthians,Fluminense,1,6,0,0,1,6,0,7,7,12,26,38
1084,6091,15,35,16/11/2017,Botafogo-RJ,Atletico-GO,1,3,0,0,1,3,0,4,4,12,17,29
1085,6092,15,35,16/11/2017,Chapecoense,Vitoria,1,4,0,0,1,4,0,5,5,17,18,35
1086,6093,15,35,16/11/2017,Palmeiras,Sport,0,2,0,0,0,2,0,2,2,7,15,22
1087,6094,15,35,16/11/2017,Coritiba,Flamengo,3,5,0,0,3,5,0,8,8,20,12,32
1088,6095,15,35,16/11/2017,Bahia,Santos,3,2,0,0,3,2,0,5,5,17,16,33
1089,6096,15,36,19/11/2017,Sport,Bahia,4,3,0,0,4,3,0,7,7,21,16,37
1090,6097,15,36,19/11/2017,Flamengo,Corinthians,4,4,0,0,4,4,0,8,8,20,16,36
1091,6098,15,36,19/11/2017,Vitoria,Cruzeiro,3,2,0,0,3,2,0,5,5,20,7,27
1092,6099,15,36,19/11/2017,Atletico-GO,Chapecoense,4,4,0,0,4,4,0,8,8,12,23,35
1093,6100,15,36,19/11/2017,Sao Paulo,Botafogo-RJ,2,3,0,0,2,3,0,5,5,13,17,30
1094,6101,15,36,19/11/2017,Athletico-PR,Vasco,1,2,0,0,1,2,0,3,3,8,8,16
1095,6102,15,36,19/11/2017,Atletico-MG,Coritiba,2,5,0,0,2,5,0,7,7,10,15,25
1096,6103,15,36,19/11/2017,Santos,Gremio,2,2,0,0,2,2,0,4,4,22,14,36
1097,6104,15,36,20/11/2017,Fluminense,Ponte Preta,2,2,0,1,2,3,1,4,5,16,15,31
1098,6105,15,36,20/11/2017,Avai,Palmeiras,2,2,0,0,2,2,0,4,4,9,10,19
1099,6106,15,37,25/11/2017,Fluminense,Sport,4,2,0,0,4,2,0,6,6,9,19,28
1100,6107,15,37,26/11/2017,Avai,Athletico-PR,3,1,0,0,3,1,0,4,4,19,15,34
1101,6108,15,37,26/11/2017,Corinthians,Atletico-MG,4,1,0,0,4,1,0,5,5,15,10,25
1102,6109,15,37,26/11/2017,Ponte Preta,Vitoria,3,6,1,0,4,6,1,9,10,11,19,30
1103,6110,15,37,26/11/2017,Coritiba,Sao Paulo,4,1,0,0,4,1,0,5,5,16,12,28
1104,6111,15,37,26/11/2017,Cruzeiro,Vasco,3,2,0,0,3,2,0,5,5,16,20,36
1105,6112,15,37,26/11/2017,Gremio,Atletico-GO,2,3,0,0,2,3,0,5,5,14,16,30
1106,6113,15,37,26/11/2017,Flamengo,Santos,3,4,0,0,3,4,0,7,7,14,17,31
1107,6114,15,37,26/11/2017,Bahia,Chapecoense,5,3,1,0,6,3,1,8,9,16,21,37
1108,6115,15,37,27/11/2017,Palmeiras,Botafogo-RJ,3,4,0,0,3,4,0,7,7,19,17,36
1109,6116,15,38,3/12/2017,Atletico-MG,Gremio,7,1,1,0,8,1,1,8,9,17,20,37
1110,6117,15,38,3/12/2017,Botafogo-RJ,Cruzeiro,1,5,0,1,1,6,1,6,7,13,28,41
1111,6118,15,38,3/12/2017,Santos,Avai,2,1,0,0,2,1,0,3,3,17,11,28
1112,6119,15,38,3/12/2017,Sport,Corinthians,3,2,0,0,3,2,0,5,5,19,18,37
1113,6120,15,38,3/12/2017,Vitoria,Flamengo,3,3,2,0,5,3,2,6,8,17,13,30
1114,6121,15,38,3/12/2017,Atletico-GO,Fluminense,1,4,0,0,1,4,0,5,5,16,18,34
1115,6122,15,38,3/12/2017,Sao Paulo,Bahia,4,4,1,1,5,5,2,8,10,20,29,49
1116,6123,15,38,3/12/2017,Chapecoense,Coritiba,3,2,0,0,3,2,0,5,5,18,11,29
1117,6124,15,38,3/12/2017,Vasco,Ponte Preta,5,5,0,0,5,5,0,10,10,18,16,34
1118,6125,15,38,3/12/2017,Athletico-PR,Palmeiras,3,5,0,0,3,5,0,8,8,16,14,30
1119,6126,16,1,14/4/2018,Cruzeiro,Gremio,3,1,0,1,3,2,1,4,5,20,15,35
1120,6127,16,1,14/4/2018,Vitoria,Flamengo,3,2,0,1,3,3,1,5,6,24,10,34
1121,6128,16,1,14/4/2018,Santos,Ceara,0,1,0,0,0,1,0,1,1,7,5,12
1122,6129,16,1,15/4/2018,America-MG,Sport,1,3,0,0,1,3,0,4,4,11,12,23
1123,6130,16,1,15/4/2018,Vasco,Atletico-MG,4,3,0,0,4,3,0,7,7,11,18,29
1124,6131,16,1,15/4/2018,Internacional,Bahia,2,0,0,0,2,0,0,2,2,16,18,34
1125,6133,16,1,15/4/2018,Athletico-PR,Chapecoense,1,3,0,0,1,3,0,4,4,10,16,26
1126,6134,16,1,16/4/2018,Sao Paulo,Parana,4,2,0,0,4,2,0,6,6,20,15,35
1127,6135,16,1,16/4/2018,Botafogo-RJ,Palmeiras,1,4,0,0,1,4,0,5,5,7,23,30
1128,6136,16,2,21/4/2018,Bahia,Santos,4,3,0,0,4,3,0,7,7,29,21,50
1129,6137,16,2,21/4/2018,Flamengo,America-MG,1,1,0,0,1,1,0,2,2,15,17,32
1130,6138,16,2,22/4/2018,Parana,Corinthians,1,1,0,0,1,1,0,2,2,16,16,32
1131,6139,16,2,22/4/2018,Ceara,Sao Paulo,1,1,0,0,1,1,0,2,2,12,7,19
1132,6140,16,2,22/4/2018,Atletico-MG,Vitoria,2,4,0,0,2,4,0,6,6,22,19,41
1133,6141,16,2,22/4/2018,Fluminense,Cruzeiro,3,2,1,0,4,2,1,5,6,13,19,32
1134,6142,16,2,22/4/2018,Chapecoense,Vasco,1,2,0,0,1,2,0,3,3,13,8,21
1135,6143,16,2,22/4/2018,Palmeiras,Internacional,2,2,0,0,2,2,0,4,4,14,15,29
1136,6144,16,2,22/4/2018,Gremio,Athletico-PR,3,3,0,1,3,4,1,6,7,9,15,24
1137,6145,16,2,23/4/2018,Sport,Botafogo-RJ,1,3,0,0,1,3,0,4,4,14,15,29
1138,6146,16,3,28/4/2018,Botafogo-RJ,Gremio,1,1,0,0,1,1,0,2,2,14,12,26
1139,6147,16,3,29/4/2018,Bahia,Athletico-PR,2,2,0,0,2,2,0,4,4,22,12,34
1140,6148,16,3,29/4/2018,Ceara,Flamengo,1,2,0,0,1,2,0,3,3,18,12,30
1141,6149,16,3,29/4/2018,Palmeiras,Chapecoense,4,6,0,0,4,6,0,10,10,17,17,34
1142,6150,16,3,29/4/2018,Parana,Sport,1,1,0,0,1,1,0,2,2,14,15,29
1143,6151,16,3,29/4/2018,Atletico-MG,Corinthians,4,3,0,0,4,3,0,7,7,25,15,40
1144,6152,16,3,29/4/2018,Fluminense,Sao Paulo,3,2,0,0,3,2,0,5,5,17,16,33
1145,6153,16,3,29/4/2018,Internacional,Cruzeiro,4,3,0,0,4,3,0,7,7,15,14,29
1146,6154,16,3,30/4/2018,America-MG,Vitoria,2,2,1,0,3,2,1,4,5,14,12,26
1147,6155,16,3,27/9/2018,Santos,Vasco,1,3,0,1,1,4,1,4,5,11,17,28
1148,6156,16,4,5/5/2018,Vasco,America-MG,4,4,0,0,4,4,0,8,8,14,24,38
1149,6157,16,4,5/5/2018,Sao Paulo,Atletico-MG,4,4,0,0,4,4,0,8,8,17,14,31
1150,6158,16,4,6/5/2018,Corinthians,Ceara,2,4,0,0,2,4,0,6,6,12,20,32
1151,6159,16,4,6/5/2018,Flamengo,Internacional,5,4,0,1,5,5,1,9,10,12,15,27
1152,6160,16,4,6/5/2018,Cruzeiro,Botafogo-RJ,1,4,0,0,1,4,0,5,5,19,12,31
1153,6161,16,4,6/5/2018,Athletico-PR,Palmeiras,1,2,0,0,1,2,0,3,3,10,15,25
1154,6162,16,4,6/5/2018,Vitoria,Fluminense,2,1,0,0,2,1,0,3,3,18,7,25
1155,6163,16,4,6/5/2018,Gremio,Santos,1,3,0,0,1,3,0,4,4,15,22,37
1156,6164,16,4,6/5/2018,Sport,Bahia,1,2,0,1,1,3,1,3,4,18,21,39
1157,6165,16,4,7/5/2018,Chapecoense,Parana,1,2,0,1,1,3,1,3,4,10,16,26
1158,6166,16,5,12/5/2018,Gremio,Internacional,3,4,0,0,3,4,0,7,7,13,24,37
1159,6167,16,5,13/5/2018,Cruzeiro,Sport,2,3,0,0,2,3,0,5,5,18,16,34
1160,6168,16,5,13/5/2018,Athletico-PR,Atletico-MG,2,2,0,0,2,2,0,4,4,15,16,31
1161,6169,16,5,13/5/2018,Vasco,Vitoria,2,3,0,0,2,3,0,5,5,16,19,35
1162,6170,16,5,13/5/2018,Corinthians,Palmeiras,2,3,0,0,2,3,0,5,5,15,21,36
