,total_cartoes_mandante,total_cartoes_visitante,faltas_mandante,faltas_visitante,total_faltas_partida,classico_regional,MedAma5_mandante,MedVer5_mandante,MedAma5_visitante,MedVer5_visitante,MedAmaTemp_mandante,MedAmaTemp_visitante,MedVerTemp_mandante,MedVerTemp_visitante,MedAmaH_mandante,MedAmaH_visitante,MedVerH_mandante,MedVerH_visitante,MaxAmaTemp_mandante,MinAmaTemp_mandante,MaxAmaTemp_visitante,MinAmaTemp_visitante,MaxVerTemp_mandante,MinVerTemp_mandante,MaxVerTemp_visitante,MinVerTemp_visitante
2251,3,1,18,19,37,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.33,2.35,0.15,0.1,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2252,2,4,12,13,25,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.9,2.18,0.1,0.15,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2253,2,1,22,15,37,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.38,1.0,0.14,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2254,2,3,12,19,31,0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.03,2.02,0.14,0.09,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2255,1,6,19,21,40,0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.14,2.57,0.18,0.15,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2256,0,2,14,27,41,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,2.17,0.0,0.09,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2257,2,0,10,11,21,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.43,2.23,0.1,0.08,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2258,3,2,18,15,33,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.21,2.14,0.11,0.1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2259,5,2,14,14,28,0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.25,2.13,0.1,0.12,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2260,2,3,14,20,34,0,0.0,0.0,0.0,0.0,3.0,1.5,0.0,0.0,2.33,1.5,0.15,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
2261,3,0,14,14,28,1,0.0,0.0,0.0,0.0,2.5,4.0,0.0,0.0,2.43,2.03,0.1,0.09,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0
2262,0,1,14,22,36,0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.14,2.27,0.1,0.12,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0
2263,5,4,21,12,33,0,0.0,0.0,0.0,0.0,3.0,1.5,1.0,0.0,2.19,2.17,0.09,0.09,3.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0
3026,0,0,17,18,35,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.14,2.03,0.13,0.14,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
2264,4,5,14,16,30,0,0.0,0.0,0.0,0.0,3.5,4.0,0.0,1.0,2.19,2.57,0.15,0.16,4.0,3.0,4.0,4.0,0.0,0.0,2.0,0.0
2265,3,4,22,16,38,0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,2.13,2.21,0.18,0.11,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0
2266,3,1,11,8,19,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.9,2.37,0.1,0.14,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2267,2,2,16,14,30,0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,2.21,2.34,0.08,0.09,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
2268,5,5,17,14,31,0,0.0,0.0,0.0,0.0,1.0,3.5,0.0,0.0,1.8,2.21,0.1,0.09,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0
2269,3,1,13,13,26,0,0.0,0.0,0.0,0.0,4.0,1.33,1.0,0.0,2.58,2.13,0.17,0.1,4.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0
2270,4,2,9,13,22,0,0.0,0.0,0.0,0.0,2.33,1.0,0.0,0.0,2.26,2.21,0.12,0.08,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2271,2,0,13,15,28,1,0.0,0.0,0.0,0.0,2.67,1.67,0.0,0.0,2.02,1.93,0.09,0.1,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2272,0,3,11,24,35,0,0.0,0.0,0.0,0.0,2.0,2.67,0.0,0.0,2.0,2.43,0.0,0.1,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
2273,1,1,16,16,32,0,0.0,0.0,0.0,0.0,1.33,2.33,0.0,0.0,2.0,1.0,0.14,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
2274,3,5,19,16,35,0,0.0,0.0,0.0,0.0,2.0,3.67,0.0,0.0,2.33,2.2,0.09,0.15,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0
2275,5,4,16,11,27,0,0.0,0.0,0.0,0.0,2.67,3.67,0.33,0.67,2.22,2.2,0.11,0.09,3.0,2.0,5.0,3.0,1.0,0.0,2.0,0.0
2276,3,1,18,13,31,0,0.0,0.0,0.0,0.0,3.67,2.67,0.33,0.0,2.21,2.14,0.1,0.18,4.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0
2277,4,3,14,9,23,0,0.0,0.0,0.0,0.0,1.67,2.67,0.0,0.0,2.37,2.33,0.14,0.15,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0
2278,4,2,8,15,23,0,0.0,0.0,0.0,0.0,2.33,1.33,0.0,0.0,2.15,2.15,0.09,0.12,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2279,2,3,15,13,28,0,0.0,0.0,0.0,0.0,1.5,1.25,0.0,0.0,2.13,1.88,0.13,0.1,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2280,3,4,15,10,25,0,0.0,0.0,0.0,0.0,2.75,1.25,0.0,0.0,2.43,1.99,0.1,0.14,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2281,1,3,10,18,28,0,0.0,0.0,0.0,0.0,4.0,2.5,0.0,0.0,2.22,2.02,0.15,0.09,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
2282,2,3,16,23,39,0,0.0,0.0,0.0,0.0,3.75,2.25,0.75,0.0,2.58,2.34,0.16,0.09,4.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0
2283,3,0,14,17,31,0,0.0,0.0,0.0,0.0,2.25,2.25,0.0,0.0,2.12,2.38,0.18,0.14,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
2284,2,2,17,15,32,0,0.0,0.0,0.0,0.0,2.75,3.5,0.0,0.25,2.17,2.22,0.09,0.1,4.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0
2285,2,4,22,20,42,1,0.0,0.0,0.0,0.0,2.75,2.5,0.0,0.25,2.33,2.26,0.15,0.12,3.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0
2286,4,0,16,9,25,0,0.0,0.0,0.0,0.0,1.5,3.25,0.0,0.25,1.5,2.23,0.0,0.11,3.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0
2287,1,1,9,10,19,0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,2.12,2.21,0.1,0.08,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2288,1,5,12,10,22,0,0.0,0.0,0.0,0.0,2.0,3.75,0.0,0.5,2.0,2.2,0.2,0.09,5.0,1.0,5.0,3.0,0.0,0.0,2.0,0.0
2289,3,3,22,17,39,0,0.0,0.0,0.0,0.0,3.2,1.8,0.2,0.0,2.21,2.36,0.1,0.14,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0
2290,1,1,18,14,32,0,0.0,0.0,0.0,0.0,2.8,1.8,0.2,0.0,2.27,1.0,0.12,0.0,5.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0
2291,1,1,18,15,33,0,0.0,0.0,0.0,0.0,1.6,2.4,0.0,0.0,2.13,2.14,0.13,0.17,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
2292,3,3,13,13,26,1,0.0,0.0,0.0,0.0,1.6,2.8,0.0,0.0,1.91,2.43,0.09,0.1,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
2293,3,2,17,16,33,0,0.0,0.0,0.0,0.0,1.8,2.0,0.0,0.0,2.01,2.0,0.14,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2294,3,5,12,19,31,0,0.0,0.0,0.0,0.0,1.2,3.4,0.0,0.6,2.21,2.58,0.08,0.16,2.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0
2295,0,3,8,17,25,0,0.0,0.0,0.0,0.0,2.6,2.6,0.0,0.2,2.02,2.22,0.09,0.11,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
2296,3,4,16,16,32,0,0.0,0.0,0.0,0.0,2.4,1.2,0.0,0.0,2.34,2.12,0.09,0.09,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2297,2,3,12,8,20,0,0.0,0.0,0.0,0.0,3.4,2.6,0.0,0.0,2.21,2.17,0.15,0.09,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
2298,2,3,21,14,35,0,0.0,0.0,0.0,0.0,4.0,2.6,0.4,0.0,2.21,2.33,0.09,0.15,5.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0
2299,2,1,17,12,29,0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,0.0,2.0,2.13,0.0,0.12,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2300,4,1,14,11,25,0,0.0,0.0,0.0,0.0,2.0,2.17,0.0,0.0,2.37,2.01,0.14,0.09,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2301,3,4,10,16,26,0,0.0,0.0,0.0,0.0,2.83,3.17,0.0,0.0,2.44,2.21,0.1,0.15,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0
2302,1,1,12,15,27,0,0.0,0.0,0.0,0.0,2.33,1.33,0.33,0.17,2.17,2.21,0.09,0.08,4.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0
2303,3,4,13,12,25,0,0.0,0.0,0.0,0.0,3.67,2.17,0.33,0.0,2.21,2.12,0.09,0.17,5.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0
2304,4,4,20,16,36,0,0.0,0.0,0.0,0.0,2.67,1.67,0.0,0.0,2.33,2.12,0.15,0.09,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
2305,2,3,16,20,36,0,0.0,0.0,0.0,0.0,1.83,3.33,0.17,0.83,2.01,2.58,0.15,0.17,4.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0
2306,0,1,11,17,28,0,0.0,0.0,0.0,0.0,2.67,1.67,0.17,0.0,2.22,1.0,0.11,0.0,5.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0
2307,4,6,20,12,32,0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.17,2.35,2.26,0.09,0.12,3.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0
2308,2,2,24,16,40,0,0.0,0.0,0.0,0.0,3.17,1.83,0.17,0.0,2.22,1.93,0.1,0.09,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0
2309,1,2,16,15,31,0,0.0,0.0,0.0,0.0,2.14,2.14,0.14,0.29,2.37,2.16,0.14,0.09,4.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0
2310,4,3,17,24,41,0,0.0,0.0,0.0,0.0,2.43,1.29,0.0,0.14,2.14,2.2,0.17,0.08,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
2311,3,3,14,13,27,0,0.0,0.0,0.0,0.0,3.29,2.86,0.71,0.0,2.58,2.44,0.17,0.1,4.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0
2312,4,0,6,9,15,0,0.0,0.0,0.0,0.0,3.29,1.86,0.0,0.14,2.22,2.01,0.14,0.14,5.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
2313,1,4,11,19,30,0,0.0,0.0,0.0,0.0,2.86,2.29,0.0,0.14,2.34,2.21,0.15,0.11,4.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0
2314,1,1,15,26,41,1,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.14,2.01,2.28,0.09,0.12,5.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0
2315,3,0,15,12,27,1,0.0,0.0,0.0,0.0,2.0,3.43,0.0,0.43,2.0,2.21,0.0,0.09,4.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0
2316,1,4,11,17,28,0,0.0,0.0,0.0,0.0,1.86,2.71,0.0,0.0,1.93,2.36,0.09,0.09,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
2317,0,2,13,12,25,0,0.0,0.0,0.0,0.0,1.86,3.0,0.14,0.14,2.13,2.22,0.1,0.1,4.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0
2318,3,5,18,26,44,0,0.0,0.0,0.0,0.0,1.57,1.43,0.0,0.0,1.0,2.12,0.0,0.12,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2319,3,3,18,14,32,0,0.0,0.0,0.0,0.0,2.12,2.5,0.25,0.12,2.16,2.15,0.09,0.18,4.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0
2320,4,3,13,6,19,0,0.0,0.0,0.0,0.0,1.62,2.62,0.12,0.0,1.99,2.33,0.14,0.15,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0
2321,2,2,11,17,28,0,0.0,0.0,0.0,0.0,1.88,3.25,0.0,0.62,2.0,2.59,0.08,0.17,5.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0
2322,2,1,14,13,27,0,0.0,0.0,0.0,0.0,1.5,3.38,0.12,0.0,2.2,2.23,0.08,0.14,3.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0
2323,2,1,11,15,26,0,0.0,0.0,0.0,0.0,1.88,2.0,0.0,0.12,2.14,2.36,0.12,0.14,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
2324,2,1,23,13,36,0,0.0,0.0,0.0,0.0,2.5,2.75,0.12,0.12,2.22,2.44,0.11,0.1,5.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0
2325,2,3,23,15,38,0,0.0,0.0,0.0,0.0,2.75,2.12,0.12,0.0,2.37,2.12,0.1,0.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
2326,1,2,25,14,39,1,0.0,0.0,0.0,0.0,2.75,1.75,0.12,0.0,2.28,1.91,0.12,0.09,6.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
2327,5,2,14,15,29,0,0.0,0.0,0.0,0.0,1.75,1.62,0.0,0.12,1.33,2.12,0.0,0.1,5.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
2328,3,0,16,9,25,0,0.0,0.0,0.0,0.0,3.0,2.88,0.38,0.12,2.2,2.22,0.09,0.1,5.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0
2329,2,2,17,13,30,0,2.4,0.0,0.0,0.0,2.67,2.22,0.0,0.22,2.34,2.17,0.15,0.09,4.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0
2330,2,3,19,19,38,0,2.8,0.0,0.0,0.0,3.11,2.11,0.0,0.11,2.22,2.11,0.14,0.11,5.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
2331,3,2,15,21,36,0,0.0,0.0,0.0,0.0,1.78,2.11,0.0,0.0,1.91,1.86,0.09,0.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
2332,2,1,18,16,34,0,0.0,0.0,0.0,0.0,2.56,1.89,0.11,0.11,2.16,2.01,0.18,0.14,4.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0
2333,2,2,15,16,31,0,0.0,0.0,0.0,0.0,2.56,3.0,0.11,0.33,2.43,2.2,0.1,0.09,3.0,1.0,5.0,0.0,1.0,0.0,2.0,0.0
2334,1,1,19,10,29,0,0.0,0.0,0.0,0.0,1.67,1.89,0.11,0.0,2.12,2.14,0.1,0.12,4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
2335,4,1,16,9,25,0,0.0,0.0,2.4,0.2,2.56,2.44,0.11,0.11,2.19,2.22,0.1,0.11,4.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
2336,2,3,21,24,45,0,0.0,0.0,3.4,0.0,3.11,2.56,0.56,0.11,2.58,2.27,0.17,0.12,4.0,2.0,6.0,1.0,2.0,0.0,1.0,0.0
2337,2,3,24,21,45,0,0.0,0.0,0.0,0.0,1.89,2.67,0.11,0.11,2.36,2.37,0.14,0.1,4.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0
2338,3,0,17,10,27,0,0.0,0.0,0.0,0.0,1.56,1.89,0.11,0.0,2.2,2.0,0.08,0.08,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
2339,1,6,19,21,40,1,2.6,0.0,0.0,0.0,2.5,2.6,0.1,0.0,2.43,2.34,0.1,0.15,3.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0
2340,1,2,12,19,31,1,3.0,0.6,3.2,1.0,2.9,3.0,0.3,0.5,2.2,2.58,0.09,0.17,5.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0
2341,0,4,18,16,34,0,2.2,0.0,1.4,0.0,2.2,1.9,0.2,0.0,2.16,1.94,0.09,0.08,4.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0
2342,1,3,16,13,29,0,0.0,0.0,1.4,0.0,2.3,1.9,0.1,0.1,2.22,2.36,0.11,0.14,5.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
2343,0,1,16,15,31,0,0.0,0.0,0.0,0.0,2.6,3.0,0.1,0.0,2.27,2.22,0.12,0.14,6.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0
2344,1,1,15,17,32,1,2.2,0.2,2.4,0.2,1.8,1.6,0.1,0.1,2.0,2.11,0.14,0.1,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
2345,2,2,17,23,40,0,1.8,0.0,2.2,0.2,2.2,2.7,0.1,0.1,2.2,2.21,0.1,0.09,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
2346,2,2,9,13,22,0,3.0,0.0,2.4,0.2,2.1,2.7,0.0,0.1,1.88,2.37,0.0,0.1,5.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0
2347,3,3,19,16,35,0,1.4,0.0,1.4,0.0,1.8,1.7,0.0,0.1,2.13,2.21,0.12,0.08,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
2348,4,3,13,14,27,0,2.4,0.2,1.4,0.0,2.5,1.7,0.1,0.0,2.16,2.0,0.17,0.08,4.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
2349,4,3,11,15,26,0,3.0,0.0,2.2,0.4,2.64,2.0,0.09,0.18,2.37,2.16,0.1,0.09,4.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0
2350,3,2,18,20,38,0,1.2,0.2,2.6,0.0,2.36,2.64,0.09,0.09,2.26,2.18,0.12,0.17,6.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0
2351,0,2,9,22,31,0,2.0,0.0,2.2,0.2,1.82,1.55,0.0,0.09,2.0,2.11,0.08,0.1,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
2352,1,4,13,12,25,0,2.4,0.2,2.8,0.0,2.0,2.73,0.09,0.27,2.36,2.2,0.14,0.09,4.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0
2353,2,2,15,13,28,0,2.0,0.2,1.2,0.0,1.82,2.0,0.09,0.09,2.21,1.78,0.08,0.11,3.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0
2354,2,1,8,16,24,0,3.2,0.0,2.4,0.2,2.64,2.36,0.09,0.09,2.21,2.42,0.09,0.1,4.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0
2355,5,1,18,8,26,0,2.6,0.0,2.2,0.0,2.82,1.91,0.0,0.0,2.21,2.14,0.14,0.12,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
2356,4,5,19,14,33,1,2.8,0.0,2.6,0.2,2.91,2.18,0.45,0.09,2.58,2.18,0.17,0.09,4.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0
2357,3,6,17,15,32,1,2.4,0.0,3.6,0.0,2.09,2.91,0.0,0.0,1.98,2.35,0.08,0.15,4.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0
2358,1,3,19,22,41,0,2.0,0.2,2.2,0.2,1.73,2.18,0.09,0.09,1.99,2.21,0.14,0.11,4.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
2359,3,3,20,16,36,0,2.6,0.2,1.4,0.0,2.83,1.67,0.25,0.08,2.21,1.98,0.09,0.14,5.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0
2360,1,2,13,9,22,0,2.4,0.0,1.6,0.0,2.25,1.92,0.08,0.08,2.42,2.35,0.1,0.14,3.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0
2361,2,1,17,14,31,0,0.8,0.0,3.0,0.0,1.58,3.0,0.08,0.0,2.11,2.23,0.1,0.14,4.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0
2362,4,2,21,14,35,0,3.0,0.2,2.2,0.0,2.58,2.17,0.08,0.0,2.18,2.0,0.17,0.08,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
2363,3,6,23,16,39,0,1.6,0.0,3.0,0.0,1.83,2.42,0.0,0.08,2.13,2.27,0.12,0.12,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0
2364,2,2,14,7,21,0,2.2,0.0,2.0,0.2,3.17,2.58,0.0,0.08,2.37,2.23,0.15,0.1,6.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
2365,4,3,14,13,27,0,2.0,0.0,2.8,0.6,2.08,3.0,0.17,0.42,2.16,2.58,0.09,0.17,4.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0
2366,4,1,12,13,25,0,2.2,0.0,2.6,0.2,2.25,2.75,0.08,0.08,2.21,2.38,0.11,0.1,5.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0
2367,5,1,16,15,31,0,2.2,0.0,2.0,0.0,2.33,1.83,0.17,0.08,2.33,2.21,0.17,0.08,4.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0
2368,3,1,16,12,28,0,3.0,0.2,1.4,0.0,2.0,1.67,0.08,0.0,2.09,1.99,0.09,0.08,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
2369,4,3,20,15,35,1,1.6,0.2,2.0,0.2,2.69,2.15,0.08,0.08,2.28,2.41,0.12,0.1,6.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0
2370,3,3,20,18,38,0,2.8,0.0,1.4,0.0,3.0,2.0,0.38,0.15,2.59,2.08,0.17,0.17,4.0,2.0,5.0,1.0,2.0,0.0,1.0,0.0
2371,1,2,13,19,32,0,2.6,0.0,3.0,0.0,2.15,2.85,0.0,0.23,2.0,2.21,0.08,0.09,4.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0
2372,1,1,7,13,20,0,1.0,0.0,2.0,0.0,1.62,1.92,0.0,0.0,1.99,2.13,0.08,0.12,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2373,4,3,14,12,26,0,0.8,0.0,2.4,0.4,1.62,2.23,0.08,0.15,2.11,2.17,0.1,0.09,4.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0
3027,4,1,17,13,30,0,2.2,0.2,4.2,0.0,1.77,3.08,0.08,0.0,2.2,2.37,0.08,0.15,3.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0
2374,2,3,16,18,34,0,2.8,0.0,2.2,0.0,2.85,2.38,0.0,0.08,2.22,2.22,0.14,0.11,5.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
2375,4,0,21,14,35,0,2.8,0.0,1.6,0.0,2.54,1.77,0.08,0.08,2.22,1.99,0.1,0.13,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
2376,2,3,13,12,25,1,3.2,0.0,2.2,0.0,2.62,2.69,0.08,0.08,2.37,2.2,0.09,0.17,4.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0
2377,2,1,23,18,41,0,2.2,0.2,2.8,0.4,1.92,2.54,0.08,0.15,2.34,2.41,0.13,0.12,4.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
2378,3,1,17,14,31,0,2.4,0.0,2.6,0.0,2.43,2.07,0.07,0.0,2.23,1.98,0.11,0.08,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
2379,2,5,12,16,28,0,2.0,0.0,4.0,0.0,2.29,2.71,0.14,0.14,2.17,2.29,0.09,0.12,4.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0
2380,6,3,22,13,35,0,2.0,0.0,2.6,0.0,2.21,2.71,0.07,0.07,2.41,2.21,0.1,0.17,3.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0
2381,2,2,15,17,32,0,2.4,0.4,2.4,0.0,2.07,2.79,0.14,0.0,2.15,2.22,0.15,0.14,5.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0
2382,1,3,17,14,31,0,3.2,0.0,2.4,0.2,2.43,1.71,0.14,0.14,2.54,2.11,0.15,0.1,5.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
2383,2,2,17,13,30,0,2.0,0.2,1.8,0.0,1.64,1.93,0.07,0.07,1.97,2.35,0.13,0.14,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
2384,1,1,17,9,26,1,2.2,0.0,1.6,0.0,2.93,1.57,0.0,0.0,2.36,1.98,0.14,0.08,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
2385,2,2,18,15,33,0,3.0,0.0,1.6,0.0,2.57,2.64,0.07,0.07,2.37,2.24,0.09,0.1,4.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0
2386,3,2,9,15,24,0,2.2,0.0,2.6,0.4,1.86,2.93,0.0,0.43,2.13,2.58,0.12,0.17,5.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0
2387,1,3,14,10,24,0,2.2,0.2,1.8,0.0,2.79,1.79,0.21,0.21,2.21,2.2,0.09,0.09,5.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0
2388,4,4,14,14,28,0,2.2,0.0,2.4,0.4,2.0,2.33,0.0,0.13,1.96,2.43,0.08,0.14,4.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
2389,2,2,14,14,28,0,1.4,0.2,2.0,0.2,1.8,2.4,0.13,0.13,2.12,2.42,0.1,0.1,4.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0
2390,3,1,14,16,30,0,1.6,0.2,2.6,0.0,2.8,2.67,0.2,0.2,2.29,2.2,0.13,0.09,6.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0
2391,4,1,14,11,25,0,2.2,0.2,2.8,0.0,1.87,2.47,0.07,0.07,2.13,2.23,0.12,0.11,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
2392,1,1,7,16,23,0,0.8,0.0,2.4,0.2,1.53,2.53,0.0,0.07,1.98,2.36,0.08,0.09,5.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0
