,ID,clube_mandante,qtd_cartao_amarelo_mandante,qtd_cartao_vermelho_mandante,clube_visitante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_amarelos,total_cartoes_vermelhos,total_cartoes_partida
2285,6932,Bragantino,2,1,Coritiba,0,0,3,0,2,1,3
2286,6933,Sport,2,0,Sao Paulo,3,0,2,3,5,0,5
2287,6934,Ceara,1,0,Bahia,2,0,1,2,3,0,3
2288,6935,Corinthians,0,0,Fortaleza,2,0,0,2,2,0,2
2289,6936,Sao Paulo,2,0,Athletico-PR,1,0,2,1,3,0,3
2290,6937,Corinthians,3,0,Bahia,2,0,3,2,5,0,5
2291,6938,Fortaleza,1,0,Internacional,3,0,1,3,4,0,4
2292,6939,Bragantino,4,0,Ceara,3,0,4,3,7,0,7
2293,6940,Atletico-GO,2,0,Atletico-MG,0,0,2,0,2,0,2
2294,6941,Gremio,2,0,Palmeiras,3,0,2,3,5,0,5
2295,6942,Coritiba,1,0,Vasco,2,0,1,2,3,0,3
2296,6943,Botafogo-RJ,4,0,Santos,2,0,4,2,6,0,6
2297,6944,Sport,0,0,Fluminense,1,0,0,1,1,0,1
2298,6945,Flamengo,1,0,Goias,4,0,1,4,5,0,5
2299,6946,Botafogo-RJ,3,0,Internacional,1,0,3,1,4,0,4
2300,6947,Fluminense,4,0,Vasco,1,1,4,2,5,1,6
2301,6948,Bahia,2,0,Palmeiras,2,0,2,2,4,0,4
2302,6949,Fortaleza,2,0,Bragantino,2,1,2,3,4,1,5
2303,6950,Sao Paulo,3,0,Corinthians,0,0,3,0,3,0,3
2304,6951,Coritiba,1,0,Sport,4,0,1,4,5,0,5
2305,6952,Santos,6,0,Flamengo,7,0,6,7,13,0,13
2306,6953,Atletico-GO,1,1,Ceara,2,0,2,2,3,1,4
2307,6954,Atletico-MG,1,0,Athletico-PR,2,0,1,2,3,0,3
2308,6955,Gremio,2,0,Goias,2,0,2,2,4,0,4
2309,6956,Ceara,2,0,Fortaleza,2,0,2,2,4,0,4
2310,6957,Fluminense,3,1,Atletico-GO,1,0,4,1,4,1,5
2311,6958,Goias,1,0,Corinthians,3,0,1,3,4,0,4
2312,6959,Botafogo-RJ,1,0,Coritiba,1,0,1,1,2,0,2
2313,6960,Athletico-PR,2,0,Bragantino,2,0,2,2,4,0,4
2314,6961,Bahia,1,0,Flamengo,2,0,1,2,3,0,3
2315,6962,Palmeiras,3,0,Internacional,5,0,3,5,8,0,8
2316,6963,Santos,2,0,Vasco,3,0,2,3,5,0,5
2317,6964,Gremio,1,0,Sport,5,0,1,5,6,0,6
2318,6966,Flamengo,1,0,Fortaleza,1,0,1,1,2,0,2
2319,6967,Corinthians,3,0,Botafogo-RJ,1,0,3,1,4,0,4
2320,6968,Ceara,3,2,Santos,4,2,5,6,7,4,11
2321,6969,Bragantino,1,1,Palmeiras,3,0,2,3,4,1,5
2322,6970,Internacional,2,0,Bahia,3,0,2,3,5,0,5
2323,6971,Sao Paulo,3,0,Fluminense,0,0,3,0,3,0,3
2324,6972,Vasco,1,0,Athletico-PR,1,0,1,1,2,0,2
2325,6973,Atletico-GO,1,0,Gremio,3,1,1,4,4,1,5
2326,6974,Sport,1,0,Goias,0,0,1,0,1,0,1
2327,6975,Coritiba,1,0,Atletico-MG,3,0,1,3,4,0,4
2328,6976,Athletico-PR,1,0,Botafogo-RJ,0,0,1,0,1,0,1
2329,6977,Fortaleza,5,0,Sport,1,0,5,1,6,0,6
2330,6978,Goias,5,1,Coritiba,2,1,6,3,7,2,9
2331,6979,Sao Paulo,4,0,Bragantino,2,0,4,2,6,0,6
2332,6980,Fluminense,1,0,Flamengo,1,0,1,1,2,0,2
2333,6981,Santos,1,0,Atletico-MG,2,1,1,3,3,1,4
2334,6982,Internacional,0,0,Ceara,2,0,0,2,2,0,2
2335,6983,Corinthians,3,2,Palmeiras,2,0,5,2,5,2,7
2336,6984,Bahia,1,1,Gremio,3,1,2,4,4,2,6
2337,6985,Vasco,2,1,Atletico-GO,1,0,3,1,3,1,4
2338,6986,Athletico-PR,4,0,Coritiba,1,1,4,2,5,1,6
2339,6987,Santos,3,0,Sao Paulo,2,0,3,2,5,0,5
2340,6988,Fluminense,2,1,Corinthians,4,0,3,4,6,1,7
2341,6989,Gremio,1,1,Fortaleza,2,1,2,3,3,2,5
2342,6990,Atletico-MG,1,0,Bragantino,1,0,1,1,2,0,2
2343,6991,Bahia,2,1,Atletico-GO,2,0,3,2,4,1,5
2344,6992,Ceara,1,0,Flamengo,0,0,1,0,1,0,1
2345,6993,Goias,4,1,Internacional,3,0,5,3,7,1,8
2346,6994,Palmeiras,2,1,Sport,3,1,3,4,5,2,7
2347,6995,Botafogo-RJ,2,0,Vasco,2,0,2,2,4,0,4
2348,6996,Sport,3,0,Corinthians,4,0,3,4,7,0,7
2349,6997,Athletico-PR,4,0,Bahia,1,0,4,1,5,0,5
2350,6998,Internacional,2,1,Sao Paulo,0,0,3,0,2,1,3
2351,6999,Atletico-MG,1,0,Gremio,1,0,1,1,2,0,2
2352,7000,Vasco,2,0,Bragantino,1,0,2,1,3,0,3
2353,7001,Palmeiras,4,0,Flamengo,2,0,4,2,6,0,6
2354,7002,Ceara,3,0,Goias,4,0,3,4,7,0,7
2355,7003,Atletico-GO,2,0,Botafogo-RJ,3,0,2,3,5,0,5
2356,7004,Santos,1,0,Fortaleza,1,0,1,1,2,0,2
2357,7005,Fluminense,1,0,Coritiba,1,1,1,2,2,1,3
2358,7006,Gremio,1,1,Internacional,1,1,2,2,2,2,4
2359,7007,Palmeiras,1,0,Ceara,4,0,1,4,5,0,5
2360,7008,Bragantino,1,0,Corinthians,2,0,1,2,3,0,3
2361,7009,Botafogo-RJ,0,0,Fluminense,1,0,0,1,1,0,1
2362,7010,Coritiba,2,0,Sao Paulo,3,0,2,3,5,0,5
2363,7011,Flamengo,3,0,Athletico-PR,4,0,3,4,7,0,7
2364,7012,Fortaleza,5,0,Atletico-GO,5,0,5,5,10,0,10
2365,7013,Goias,4,1,Santos,3,1,5,4,7,2,9
2366,7014,Bahia,2,0,Sport,3,0,2,3,5,0,5
2367,7015,Atletico-MG,3,0,Vasco,3,1,3,4,6,1,7
2368,7016,Corinthians,2,0,Santos,2,0,2,2,4,0,4
2369,7017,Flamengo,0,0,Sport,3,0,0,3,3,0,3
2370,7018,Bahia,4,0,Vasco,3,1,4,4,7,1,8
2371,7019,Gremio,2,0,Coritiba,2,0,2,2,4,0,4
2372,7020,Sao Paulo,3,0,Atletico-GO,2,0,3,2,5,0,5
2373,7021,Goias,3,0,Fluminense,2,0,3,2,5,0,5
2374,7022,Botafogo-RJ,4,0,Palmeiras,4,0,4,4,8,0,8
2375,7023,Fortaleza,3,1,Atletico-MG,3,0,4,3,6,1,7
2376,7024,Athletico-PR,3,0,Ceara,2,0,3,2,5,0,5
2377,7025,Bragantino,3,1,Internacional,3,0,4,3,6,1,7
2378,7026,Vasco,2,0,Flamengo,5,0,2,5,7,0,7
2379,7027,Coritiba,1,0,Fortaleza,0,0,1,0,1,0,1
2380,7028,Palmeiras,2,0,Sao Paulo,1,0,2,1,3,0,3
2381,7029,Atletico-MG,0,0,Goias,1,0,0,1,1,0,1
2382,7030,Fluminense,2,0,Bahia,3,0,2,3,5,0,5
2383,7031,Santos,2,0,Gremio,3,1,2,4,5,1,6
2384,7032,Sport,3,0,Botafogo-RJ,2,1,3,3,5,1,6
2385,7033,Atletico-GO,1,0,Bragantino,1,0,1,1,2,0,2
2386,7034,Ceara,4,1,Corinthians,1,1,5,2,5,2,7
2387,7035,Internacional,2,0,Athletico-PR,0,0,2,0,2,0,2
2388,7036,Palmeiras,3,0,Coritiba,2,0,3,2,5,0,5
2389,7037,Gremio,3,1,Botafogo-RJ,2,0,4,2,5,1,6
2390,7038,Santos,3,0,Atletico-GO,3,0,3,3,6,0,6
2391,7039,Athletico-PR,3,0,Corinthians,3,1,3,4,6,1,7
2392,7040,Atletico-MG,3,0,Fluminense,1,0,3,1,4,0,4
2393,7041,Sport,3,0,Internacional,2,0,3,2,5,0,5
2394,7042,Flamengo,2,0,Bragantino,1,0,2,1,3,0,3
2395,7043,Goias,5,0,Bahia,4,2,5,6,9,2,11
2396,7044,Vasco,2,0,Fortaleza,0,0,2,0,2,0,2
2397,7045,Ceara,5,0,Sao Paulo,3,0,5,3,8,0,8
2398,7046,Atletico-GO,3,2,Athletico-PR,5,0,5,5,8,2,10
2399,7047,Coritiba,5,0,Santos,2,0,5,2,7,0,7
2400,7048,Fluminense,3,0,Ceara,3,0,3,3,6,0,6
2401,7049,Sao Paulo,4,0,Gremio,2,0,4,2,6,0,6
2402,7050,Corinthians,4,0,Flamengo,5,0,4,5,9,0,9
2403,7051,Internacional,1,0,Vasco,1,0,1,1,2,0,2
2404,7052,Bragantino,2,0,Sport,2,0,2,2,4,0,4
2405,7053,Fortaleza,2,0,Palmeiras,3,1,2,4,5,1,6
2406,7054,Bahia,4,0,Atletico-MG,1,0,4,1,5,0,5
2407,7055,Botafogo-RJ,2,0,Goias,1,0,2,1,3,0,3
2408,7056,Vasco,1,0,Corinthians,2,0,1,2,3,0,3
2409,7057,Bragantino,0,0,Goias,3,0,0,3,3,0,3
2410,7058,Ceara,3,0,Coritiba,1,0,3,1,4,0,4
2411,7059,Atletico-MG,1,0,Sport,0,0,1,0,1,0,1
2412,7060,Atletico-GO,1,0,Palmeiras,4,0,1,4,5,0,5
2413,7061,Fluminense,5,0,Santos,4,0,5,4,9,0,9
2414,7062,Athletico-PR,3,0,Gremio,1,0,3,1,4,0,4
2415,7063,Internacional,6,0,Flamengo,5,0,6,5,11,0,11
2416,7064,Bahia,3,0,Fortaleza,3,0,3,3,6,0,6
2417,7065,Sao Paulo,0,0,Botafogo-RJ,2,1,0,3,2,1,3
2418,7066,Botafogo-RJ,4,1,Ceara,5,1,5,6,9,2,11
2419,7067,Coritiba,2,0,Atletico-GO,5,0,2,5,7,0,7
2420,7068,Corinthians,4,0,Internacional,3,1,4,4,7,1,8
2421,7069,Fortaleza,2,1,Fluminense,1,0,3,1,3,1,4
2422,7070,Flamengo,4,0,Sao Paulo,3,0,4,3,7,0,7
2423,7071,Sport,2,1,Athletico-PR,1,0,3,1,3,1,4
2424,7072,Santos,4,0,Bahia,2,0,4,2,6,0,6
2425,7073,Goias,5,0,Vasco,7,0,5,7,12,0,12
2426,7074,Palmeiras,2,0,Atletico-MG,1,0,2,1,3,0,3
2427,7075,Gremio,1,0,Bragantino,1,0,1,1,2,0,2
2428,7076,Athletico-PR,3,0,Fortaleza,2,0,3,2,5,0,5
2429,7077,Sao Paulo,2,0,Goias,1,1,2,2,3,1,4
2430,7078,Atletico-GO,3,0,Corinthians,4,0,3,4,7,0,7
2431,7079,Vasco,1,0,Palmeiras,3,0,1,3,4,0,4
2432,7080,Internacional,2,1,Coritiba,3,0,3,3,5,1,6
2433,7081,Bragantino,1,0,Santos,4,0,1,4,5,0,5
2434,7082,Atletico-MG,5,0,Flamengo,4,0,5,4,9,0,9
2435,7083,Bahia,2,0,Botafogo-RJ,3,0,2,3,5,0,5
2436,7084,Fluminense,0,0,Gremio,1,0,0,1,1,0,1
2437,7085,Ceara,0,0,Sport,3,0,0,3,3,0,3
2438,7086,Sport,0,0,Vasco,2,0,0,2,2,0,2
2439,7087,Santos,1,0,Internacional,2,0,1,2,3,0,3
2440,7088,Goias,5,0,Athletico-PR,1,0,5,1,6,0,6
2441,7089,Corinthians,3,0,Atletico-MG,5,0,3,5,8,0,8
2442,7090,Fortaleza,2,0,Sao Paulo,4,0,2,4,6,0,6
2443,7091,Gremio,1,0,Ceara,2,0,1,2,3,0,3
2444,7092,Palmeiras,2,0,Fluminense,2,0,2,2,4,0,4
2445,7093,Flamengo,2,0,Atletico-GO,1,0,2,1,3,0,3
2446,7094,Coritiba,3,0,Bahia,4,0,3,4,7,0,7
2447,7095,Botafogo-RJ,0,0,Bragantino,3,0,0,3,3,0,3
2448,7096,Bragantino,2,0,Bahia,4,0,2,4,6,0,6
2449,7097,Athletico-PR,0,0,Santos,2,0,0,2,2,0,2
2450,7098,Flamengo,1,0,Coritiba,3,0,1,3,4,0,4
2451,7099,Goias,2,0,Palmeiras,2,1,2,3,4,1,5
2452,7100,Sao Paulo,2,0,Vasco,4,0,2,4,6,0,6
2453,7101,Ceara,4,0,Atletico-MG,1,1,4,2,5,1,6
2454,7102,Internacional,2,0,Fluminense,4,0,2,4,6,0,6
2455,7103,Botafogo-RJ,1,0,Fortaleza,1,0,1,1,2,0,2
2456,7104,Corinthians,2,2,Gremio,1,0,4,1,3,2,5
2457,7105,Sport,1,0,Atletico-GO,3,0,1,3,4,0,4
2458,7106,Atletico-MG,2,0,Botafogo-RJ,4,0,2,4,6,0,6
2459,7107,Coritiba,2,0,Corinthians,2,0,2,2,4,0,4
2460,7108,Fortaleza,2,0,Goias,0,0,2,0,2,0,2
2461,7109,Palmeiras,2,0,Athletico-PR,1,0,2,1,3,0,3
2462,7110,Santos,3,0,Sport,3,0,3,3,6,0,6
2463,7111,Bahia,0,0,Sao Paulo,2,0,0,2,2,0,2
2464,7112,Atletico-GO,1,0,Internacional,3,1,1,4,4,1,5
2465,7113,Vasco,3,0,Ceara,2,0,3,2,5,0,5
2466,7114,Fluminense,2,0,Bragantino,3,0,2,3,5,0,5
2467,7115,Gremio,5,0,Flamengo,3,0,5,3,8,0,8
2468,7116,Fortaleza,2,1,Corinthians,2,1,3,3,4,2,6
2469,7117,Santos,3,0,Palmeiras,3,1,3,4,6,1,7
2470,7118,Botafogo-RJ,1,1,Flamengo,1,1,2,2,2,2,4
2471,7119,Fluminense,4,0,Athletico-PR,3,1,4,4,7,1,8
2472,7120,Bahia,2,0,Ceara,2,0,2,2,4,0,4
2473,7121,Coritiba,4,0,Bragantino,3,0,4,3,7,0,7
2474,7122,Sao Paulo,4,0,Sport,4,0,4,4,8,0,8
2475,7123,Gremio,2,0,Vasco,1,0,2,1,3,0,3
2476,7124,Atletico-MG,2,0,Internacional,6,0,2,6,8,0,8
2477,7125,Atletico-GO,3,0,Goias,3,0,3,3,6,0,6
2478,7126,Athletico-PR,2,0,Atletico-MG,2,0,2,2,4,0,4
2479,7127,Bragantino,3,0,Fortaleza,2,0,3,2,5,0,5
2480,7128,Internacional,4,0,Botafogo-RJ,5,0,4,5,9,0,9
2481,7129,Palmeiras,2,0,Bahia,3,0,2,3,5,0,5
2482,7130,Goias,4,0,Gremio,1,0,4,1,5,0,5
2483,7131,Ceara,0,0,Atletico-GO,3,0,0,3,3,0,3
2484,7132,Flamengo,2,0,Santos,1,0,2,1,3,0,3
2485,7133,Corinthians,0,0,Sao Paulo,1,0,0,1,1,0,1
2486,7134,Sport,0,0,Coritiba,1,0,0,1,1,0,1
2487,7135,Vasco,6,0,Fluminense,2,0,6,2,8,0,8
2488,7136,Sao Paulo,2,0,Atletico-MG,3,1,2,4,5,1,6
2489,7137,Atletico-GO,3,0,Fluminense,4,0,3,4,7,0,7
2490,7138,Sport,2,0,Gremio,2,1,2,3,4,1,5
2491,7139,Internacional,4,0,Palmeiras,2,0,4,2,6,0,6
2492,7140,Coritiba,3,0,Botafogo-RJ,1,0,3,1,4,0,4
2493,7141,Bragantino,2,0,Athletico-PR,5,0,2,5,7,0,7
2494,7142,Vasco,2,0,Santos,0,0,2,0,2,0,2
2495,7143,Flamengo,1,1,Bahia,3,1,2,4,4,2,6
2496,7144,Fortaleza,1,1,Ceara,1,0,2,1,2,1,3
2497,7145,Corinthians,1,0,Goias,0,0,1,0,1,0,1
2498,7147,Goias,4,0,Sport,1,0,4,1,5,0,5
2499,7148,Fortaleza,3,0,Flamengo,3,0,3,3,6,0,6
2500,7149,Fluminense,3,0,Sao Paulo,1,0,3,1,4,0,4
2501,7150,Botafogo-RJ,1,0,Corinthians,1,0,1,1,2,0,2
2502,7151,Bahia,3,0,Internacional,1,0,3,1,4,0,4
2503,7152,Athletico-PR,0,0,Vasco,1,0,0,1,1,0,1
2504,7153,Palmeiras,3,0,Bragantino,0,0,3,0,3,0,3
2505,7154,Santos,2,0,Ceara,3,0,2,3,5,0,5
2506,7155,Gremio,2,0,Atletico-GO,3,0,2,3,5,0,5
2507,7156,Gremio,2,0,Bahia,4,0,2,4,6,0,6
2508,7157,Botafogo-RJ,3,0,Athletico-PR,2,0,3,2,5,0,5
2509,7158,Coritiba,4,0,Goias,3,0,4,3,7,0,7
2510,7159,Sport,3,0,Fortaleza,1,0,3,1,4,0,4
2511,7160,Flamengo,1,0,Fluminense,4,0,1,4,5,0,5
2512,7161,Bragantino,2,0,Sao Paulo,2,1,2,3,4,1,5
2513,7162,Ceara,6,0,Internacional,4,0,6,4,10,0,10
2514,7163,Atletico-GO,3,0,Vasco,2,0,3,2,5,0,5
2515,7164,Palmeiras,2,0,Corinthians,3,1,2,4,5,1,6
2516,7165,Atletico-MG,1,0,Santos,1,0,1,1,2,0,2
2517,7166,Sport,5,0,Palmeiras,3,0,5,3,8,0,8
2518,7167,Coritiba,2,0,Athletico-PR,1,0,2,1,3,0,3
2519,7168,Fortaleza,4,0,Gremio,2,0,4,2,6,0,6
2520,7169,Sao Paulo,2,0,Santos,4,0,2,4,6,0,6
2521,7170,Flamengo,3,0,Ceara,1,0,3,1,4,0,4
2522,7171,Atletico-GO,2,0,Bahia,0,0,2,0,2,0,2
2523,7172,Internacional,0,0,Goias,2,0,0,2,2,0,2
2524,7173,Vasco,1,0,Botafogo-RJ,0,0,1,0,1,0,1
2525,7174,Bragantino,4,0,Atletico-MG,0,0,4,0,4,0,4
2526,7175,Corinthians,1,0,Fluminense,2,0,1,2,3,0,3
2527,7176,Palmeiras,3,0,Gremio,1,0,3,1,4,0,4
2528,7177,Fluminense,1,0,Sport,1,1,1,2,2,1,3
2529,7178,Vasco,2,1,Coritiba,2,0,3,2,4,1,5
2530,7179,Athletico-PR,2,0,Sao Paulo,1,0,2,1,3,0,3
2531,7180,Santos,2,0,Botafogo-RJ,1,0,2,1,3,0,3
2532,7181,Atletico-MG,2,0,Atletico-GO,3,0,2,3,5,0,5
2533,7182,Ceara,1,0,Bragantino,2,0,1,2,3,0,3
2534,7183,Internacional,0,0,Fortaleza,3,0,0,3,3,0,3
2535,7184,Goias,5,0,Flamengo,1,0,5,1,6,0,6
2536,7185,Bahia,3,0,Corinthians,1,0,3,1,4,0,4
2537,7186,Botafogo-RJ,2,0,Atletico-GO,3,0,2,3,5,0,5
2538,7187,Bahia,2,0,Athletico-PR,0,0,2,0,2,0,2
2539,7188,Gremio,1,0,Atletico-MG,1,0,1,1,2,0,2
2540,7189,Coritiba,1,1,Fluminense,4,1,2,5,5,2,7
2541,7190,Sao Paulo,2,0,Internacional,1,0,2,1,3,0,3
2542,7192,Flamengo,2,0,Palmeiras,2,0,2,2,4,0,4
2543,7193,Fortaleza,3,0,Santos,0,0,3,0,3,0,3
2544,7194,Goias,1,0,Ceara,0,0,1,0,1,0,1
2545,7195,Corinthians,1,0,Sport,0,0,1,0,1,0,1
2546,7196,Sao Paulo,1,0,Coritiba,2,0,1,2,3,0,3
2547,7197,Vasco,4,0,Atletico-MG,1,0,4,1,5,0,5
2548,7198,Internacional,2,0,Gremio,2,0,2,2,4,0,4
2549,7199,Athletico-PR,2,0,Flamengo,0,0,2,0,2,0,2
2550,7200,Ceara,3,1,Palmeiras,5,0,4,5,8,1,9
2551,7201,Atletico-GO,2,0,Fortaleza,2,1,2,3,4,1,5
2552,7202,Sport,3,0,Bahia,0,0,3,0,3,0,3
2553,7203,Santos,4,0,Goias,4,0,4,4,8,0,8
2554,7204,Fluminense,2,0,Botafogo-RJ,1,0,2,1,3,0,3
2555,7205,Corinthians,5,0,Bragantino,4,0,5,4,9,0,9
2556,7206,Vasco,1,1,Bahia,3,0,2,3,4,1,5
2557,7207,Ceara,0,0,Athletico-PR,2,0,0,2,2,0,2
2558,7208,Atletico-GO,3,0,Sao Paulo,1,0,3,1,4,0,4
2559,7209,Coritiba,3,0,Gremio,3,0,3,3,6,0,6
2560,7210,Atletico-MG,0,0,Fortaleza,1,0,0,1,1,0,1
2561,7211,Internacional,3,0,Bragantino,0,0,3,0,3,0,3
2562,7212,Fluminense,1,0,Goias,2,0,1,2,3,0,3
2563,7213,Sport,2,0,Flamengo,2,0,2,2,4,0,4
2564,7214,Palmeiras,2,0,Botafogo-RJ,1,0,2,1,3,0,3
2565,7216,Gremio,5,0,Santos,2,1,5,3,7,1,8
2566,7217,Bragantino,3,0,Atletico-GO,3,0,3,3,6,0,6
2567,7219,Goias,3,0,Atletico-MG,3,0,3,3,6,0,6
2568,7220,Bahia,1,0,Fluminense,1,0,1,1,2,0,2
2569,7221,Fortaleza,2,0,Coritiba,5,2,2,7,7,2,9
2570,7222,Flamengo,1,0,Vasco,3,0,1,3,4,0,4
2571,7223,Athletico-PR,3,0,Internacional,2,0,3,2,5,0,5
2572,7224,Botafogo-RJ,1,0,Sport,3,0,1,3,4,0,4
2573,7225,Sao Paulo,2,0,Palmeiras,1,0,2,1,3,0,3
2574,7226,Bahia,3,1,Goias,4,0,4,4,7,1,8
2575,7227,Atletico-GO,2,1,Santos,2,0,3,2,4,1,5
2576,7228,Bragantino,4,0,Flamengo,2,0,4,2,6,0,6
2577,7230,Internacional,2,2,Sport,3,0,4,3,5,2,7
2578,7231,Fortaleza,2,0,Vasco,3,0,2,3,5,0,5
2579,7232,Sao Paulo,4,0,Ceara,4,0,4,4,8,0,8
2580,7233,Fluminense,0,0,Atletico-MG,1,0,0,1,1,0,1
2581,7234,Corinthians,3,0,Athletico-PR,0,0,3,0,3,0,3
2582,7235,Coritiba,2,0,Palmeiras,3,1,2,4,5,1,6
2583,7236,Goias,4,0,Botafogo-RJ,3,1,4,4,7,1,8
2584,7237,Atletico-MG,1,0,Bahia,1,0,1,1,2,0,2
2585,7238,Santos,0,0,Coritiba,4,0,0,4,4,0,4
2586,7239,Flamengo,1,0,Corinthians,5,0,1,5,6,0,6
2587,7240,Vasco,1,0,Internacional,6,0,1,6,7,0,7
2588,7241,Athletico-PR,3,0,Atletico-GO,1,0,3,1,4,0,4
2589,7242,Palmeiras,0,0,Fortaleza,3,0,0,3,3,0,3
2590,7243,Gremio,5,1,Sao Paulo,4,0,6,4,9,1,10
2591,7244,Ceara,1,0,Fluminense,1,0,1,1,2,0,2
2592,7245,Sport,3,0,Bragantino,0,0,3,0,3,0,3
2593,7246,Coritiba,1,0,Ceara,0,0,1,0,1,0,1
2594,7247,Fortaleza,4,1,Bahia,3,0,5,3,7,1,8
2595,7248,Sport,4,0,Atletico-MG,4,0,4,4,8,0,8
2596,7249,Corinthians,1,0,Vasco,2,0,1,2,3,0,3
2597,7250,Flamengo,4,0,Internacional,0,1,4,1,4,1,5
2598,7251,Santos,3,0,Fluminense,4,1,3,5,7,1,8
2599,7252,Gremio,3,0,Athletico-PR,1,2,3,3,4,2,6
2600,7253,Goias,2,0,Bragantino,0,0,2,0,2,0,2
2601,7254,Palmeiras,2,0,Atletico-GO,1,0,2,1,3,0,3
2602,7255,Botafogo-RJ,3,0,Sao Paulo,5,1,3,6,8,1,9
2603,7256,Bragantino,4,0,Gremio,0,0,4,0,4,0,4
2604,7258,Athletico-PR,0,0,Sport,1,0,0,1,1,0,1
2605,7259,Atletico-GO,0,0,Coritiba,1,0,0,1,1,0,1
2606,7260,Internacional,0,0,Corinthians,2,0,0,2,2,0,2
2607,7261,Ceara,3,1,Botafogo-RJ,0,0,4,0,3,1,4
2608,7262,Sao Paulo,6,0,Flamengo,3,0,6,3,9,0,9
2609,7263,Atletico-MG,3,0,Palmeiras,0,0,3,0,3,0,3
2610,7264,Vasco,1,0,Goias,2,0,1,2,3,0,3
2611,7266,Cuiaba,1,0,Juventude,3,0,1,3,4,0,4
2612,7267,Bahia,3,0,Santos,3,0,3,3,6,0,6
2613,7268,Sao Paulo,1,0,Fluminense,2,0,1,2,3,0,3
2614,7269,Atletico-MG,2,0,Fortaleza,4,0,2,4,6,0,6
2615,7270,Flamengo,2,0,Palmeiras,3,0,2,3,5,0,5
2616,7271,Ceara,3,0,Gremio,3,0,3,3,6,0,6
2617,7272,Corinthians,5,0,Atletico-GO,3,0,5,3,8,0,8
2618,7273,Chapecoense,1,0,Bragantino,0,0,1,0,1,0,1
2619,7274,Athletico-PR,1,0,America-MG,2,0,1,2,3,0,3
2620,7275,Internacional,4,0,Sport,2,0,4,2,6,0,6
2621,7276,Atletico-GO,4,0,Sao Paulo,5,0,4,5,9,0,9
2622,7277,Santos,3,0,Ceara,1,0,3,1,4,0,4
2623,7278,Bragantino,2,0,Bahia,4,0,2,4,6,0,6
2624,7279,Fluminense,2,0,Cuiaba,1,0,2,1,3,0,3
2625,7280,America-MG,2,0,Corinthians,3,0,2,3,5,0,5
2626,7281,Fortaleza,1,0,Internacional,4,2,1,6,5,2,7
2627,7282,Juventude,0,0,Athletico-PR,2,0,0,2,2,0,2
2628,7283,Palmeiras,2,0,Chapecoense,0,0,2,0,2,0,2
2629,7284,Sport,3,0,Atletico-MG,2,0,3,2,5,0,5
2630,7285,Gremio,3,2,Flamengo,2,0,5,2,5,2,7
2631,7286,Santos,2,0,Juventude,3,0,2,3,5,0,5
2632,7287,Palmeiras,3,0,Corinthians,0,0,3,0,3,0,3
2633,7288,Atletico-MG,0,0,Sao Paulo,1,0,0,1,1,0,1
2634,7289,Gremio,5,0,Athletico-PR,4,0,5,4,9,0,9
2635,7291,Bahia,4,0,Internacional,4,1,4,5,8,1,9
2636,7292,Fortaleza,3,0,Sport,3,1,3,4,6,1,7
2637,7293,Bragantino,3,0,Fluminense,1,0,3,1,4,0,4
2638,7294,Chapecoense,2,0,Ceara,2,0,2,2,4,0,4
2639,7295,Cuiaba,5,0,Atletico-GO,4,1,5,5,9,1,10
2640,7296,Internacional,3,0,Atletico-MG,1,0,3,1,4,0,4
2641,7297,Sao Paulo,3,1,Chapecoense,2,0,4,2,5,1,6
2642,7298,Corinthians,2,0,Bragantino,0,0,2,0,2,0,2
2643,7299,Juventude,0,0,Palmeiras,3,0,0,3,3,0,3
2644,7300,America-MG,1,0,Cuiaba,1,0,1,1,2,0,2
2645,7301,Ceara,3,0,Bahia,5,0,3,5,8,0,8
2646,7302,Sport,5,0,Gremio,4,0,5,4,9,0,9
2647,7303,Atletico-GO,3,0,Fortaleza,1,0,3,1,4,0,4
2648,7304,Fluminense,4,0,Santos,3,0,4,3,7,0,7
2649,7305,Athletico-PR,4,0,Flamengo,2,0,4,2,6,0,6
2650,7306,Flamengo,2,0,Bragantino,3,0,2,3,5,0,5
2651,7307,Palmeiras,3,0,America-MG,4,0,3,4,7,0,7
2652,7308,Bahia,1,0,Corinthians,3,0,1,3,4,0,4
2653,7309,Internacional,2,0,Ceara,3,0,2,3,5,0,5
2654,7310,Fortaleza,3,0,Fluminense,0,0,3,0,3,0,3
2655,7311,Athletico-PR,2,0,Atletico-GO,2,0,2,2,4,0,4
2656,7312,Santos,2,0,Sao Paulo,4,0,2,4,6,0,6
2657,7313,Juventude,4,0,Sport,0,0,4,0,4,0,4
2658,7314,Atletico-MG,1,0,Chapecoense,1,0,1,1,2,0,2
2659,7315,Cuiaba,1,0,Gremio,5,0,1,5,6,0,6
2660,7316,Atletico-GO,3,0,Fluminense,3,0,3,3,6,0,6
2661,7317,Sao Paulo,1,0,Cuiaba,1,0,1,1,2,0,2
2662,7318,Flamengo,1,0,Fortaleza,1,0,1,1,2,0,2
2663,7319,Bragantino,3,0,Palmeiras,3,0,3,3,6,0,6
2664,7320,America-MG,2,1,Juventude,2,0,3,2,4,1,5
2665,7321,Chapecoense,2,1,Internacional,3,2,3,5,5,3,8
